Analysis weight,Current age,4-level race variable,Ever had sexual intercourse,At at first sex,Lifetime number of sexual partners
0.2206,15,Black,No,.,.
0.2206,15,Black,Yes,15,2
0.2206,15,Black,No,.,.
0.2771,15,Other,Yes,15,3
0.2206,15,Black,Yes,14,3
0.2206,15,Black,Yes,15,2
0.2771,15,Other,No,.,.
0.2206,15,Black,Yes,13,4
0.4506,15,Hispanic,No,.,.
0.4117,15,Black,Yes,12,2
0.4506,15,Hispanic,No,.,.
0.4506,15,Hispanic,No,.,.
0.4506,15,Hispanic,No,.,.
0.3412,15,Other,Yes,11,6
0.6572,15,Black,Yes,14,1
0.4117,15,Black,No,.,.
0.5429,15,Other,No,.,.
0.4506,15,Hispanic,Yes,15,2
0.4506,15,Hispanic,No,.,.
0.4506,15,Hispanic,Yes,14,2
0.5782,15,Hispanic,No,.,.
0.4506,15,Hispanic,Yes,14,1
0.4117,15,Black,No,.,.
0.667,15,Hispanic,Yes,14,2
0.6572,15,Black,No,.,.
0.4506,15,Hispanic,Yes,13,2
0.4506,15,Hispanic,No,.,.
0.444,15,Other,Yes,15,2
0.4506,15,Hispanic,Yes,15,2
0.5578,15,White,No,.,.
0.4506,15,Hispanic,No,.,.
0.4117,15,Black,.,.,.
0.4506,15,Hispanic,Yes,14,1
0.2206,15,Black,No,.,.
0.2206,15,Black,No,.,.
0.2239,15,Hispanic,No,.,.
0.2206,15,Black,No,.,.
0.2206,15,Black,No,.,.
0.2264,15,.,No,.,.
0.2206,15,Other,No,.,.
0.2206,15,Black,No,.,.
0.4117,15,Black,No,.,.
0.2206,15,Black,No,.,.
0.5782,15,Hispanic,No,.,.
0.2771,15,Other,No,.,.
0.5782,15,Hispanic,No,.,.
0.4793,15,Other,No,.,.
0.4117,15,Black,No,.,.
0.4117,15,Black,No,.,.
0.5783,15,Other,No,.,.
0.5782,15,Hispanic,No,.,.
0.2707,15,Black,No,.,.
0.4752,15,Hispanic,No,.,.
0.4752,15,Hispanic,Yes,14,2
1.3038,15,White,No,.,.
0.3338,15,Hispanic,Yes,15,1
0.4117,15,Black,No,.,.
0.4402,15,White,No,.,.
1.3038,15,White,No,.,.
0.3338,15,Hispanic,No,.,.
1.3038,15,White,Yes,15,1
0.7173,15,White,No,.,.
0.5246,15,Other,Yes,14,1
0.7173,15,White,No,.,.
0.7173,15,White,Yes,15,1
1.3038,15,White,Yes,14,5
0.3338,15,Hispanic,No,.,.
1.3038,15,White,No,.,.
0.9535,15,Other,No,.,.
2.0406,15,White,No,.,.
0.3338,15,Hispanic,No,.,.
0.3338,15,Hispanic,.,.,.
2.0406,15,White,Yes,15,2
1.3846,15,Hispanic,No,.,.
1.3848,15,Black,No,.,.
2.0406,15,White,No,.,.
0.6128,15,Black,Yes,14,6
0.6128,15,Black,.,.,.
0.6219,15,Hispanic,No,.,.
2.0406,15,White,Yes,13,6
2.0406,15,White,Yes,15,1
2.0406,15,White,Yes,15,1
0.4752,15,Hispanic,No,.,.
0.4752,15,Hispanic,Yes,12,6
3.3877,15,White,No,.,.
0.8268,15,White,No,.,.
0.6679,15,Hispanic,Yes,15,2
0.9957,15,Hispanic,No,.,.
0.9958,15,Black,No,.,.
0.842,15,Hispanic,Yes,15,1
0.6871,15,Black,Yes,13,3
0.9062,15,White,No,.,.
1.4923,15,White,No,.,.
1.4923,15,White,No,.,.
1.1421,15,Hispanic,Yes,14,1
0.5459,15,White,No,.,.
1.1449,15,White,No,.,.
1.1449,15,White,Yes,14,2
0.4539,15,White,No,.,.
1.423,15,White,Yes,12,3
0.665,15,White,Yes,14,1
1.557,15,Other,Yes,14,2
0.665,15,White,No,.,.
0.5372,15,Hispanic,No,.,.
3.3877,15,White,No,.,.
3.3877,15,White,No,.,.
3.3877,15,White,No,.,.
3.3877,15,White,Yes,13,5
3.3877,15,White,Yes,15,1
3.3877,15,White,Yes,14,1
3.3877,15,White,No,.,.
3.3877,15,White,No,.,.
3.3877,15,White,No,.,.
0.645,15,Other,No,.,.
5.1534,15,White,No,.,.
5.1534,15,White,No,.,.
4.1629,15,Hispanic,No,.,.
5.1534,15,White,Yes,13,6
2.334,15,White,No,.,.
1.3719,15,White,Yes,13,1
1.3719,15,White,No,.,.
1.7811,15,Hispanic,No,.,.
1.7811,15,Hispanic,.,.,.
1.2712,15,White,Yes,13,3
1.2712,15,White,Yes,12,4
1.2712,15,White,Yes,14,5
1.2712,15,White,No,.,.
1.2712,15,White,No,.,.
2.0431,15,White,Yes,15,1
2.0431,15,White,No,.,.
1.1421,15,Hispanic,No,.,.
0.8585,15,Other,No,.,.
1.1421,15,Hispanic,No,.,.
0.9527,15,White,No,.,.
0.9527,15,White,Yes,14,1
0.9527,15,White,Yes,14,1
1.319,15,White,No,.,.
1.319,15,White,No,.,.
1.319,15,White,No,.,.
1.2961,15,White,No,.,.
1.2961,15,White,No,.,.
1.2961,15,White,Yes,14,1
1.2961,15,White,No,.,.
1.1023,15,White,Yes,11,1
0.8359,15,Black,No,.,.
1.1023,15,White,No,.,.
1.1023,15,White,No,.,.
1.1023,15,White,Yes,14,1
1.1023,15,White,No,.,.
0.2846,15,Other,No,.,.
0.1092,15,Hispanic,No,.,.
0.144,15,White,No,.,.
2.8985,15,White,No,.,.
0.1092,15,Black,No,.,.
1.416,15,White,Yes,14,3
2.1975,15,Hispanic,Yes,15,1
2.8985,15,White,No,.,.
1.0737,15,Black,No,.,.
1.0736,15,Hispanic,No,.,.
1.416,15,White,No,.,.
1.6801,15,White,No,.,.
1.6801,15,White,Yes,14,4
1.6801,15,White,No,.,.
1.6801,15,White,No,.,.
1.6801,15,White,No,.,.
5.1381,15,White,Yes,15,2
1.1867,15,Black,Yes,13,1
1.1867,15,Other,No,.,.
1.491,15,White,No,.,.
1.6107,15,White,No,.,.
1.6107,15,White,No,.,.
0.3217,15,Black,No,.,.
1.3108,15,White,No,.,.
1.3108,15,White,No,.,.
1.3108,15,White,No,.,.
0.4042,15,White,No,.,.
0.3217,15,Black,No,.,.
0.4042,15,White,Yes,15,4
1.2917,15,White,Yes,14,5
1.1895,15,White,No,.,.
1.1895,15,White,Yes,15,1
1.1895,15,White,No,.,.
1.1895,15,White,No,.,.
1.1895,15,White,Yes,12,2
0.3752,15,Black,No,.,.
1.1895,15,White,Yes,14,5
0.3752,15,Black,Yes,13,2
0.3217,15,Black,Yes,14,2
0.3752,15,Black,Yes,13,1
0.3752,15,Black,Yes,13,1
0.3752,15,Black,No,.,.
0.3752,15,Black,No,.,.
0.4948,15,White,Yes,15,1
0.7174,15,White,No,.,.
0.7174,15,White,No,.,.
0.7174,15,White,No,.,.
0.7174,15,White,No,.,.
0.4948,15,White,No,.,.
0.3752,15,Black,No,.,.
0.3752,15,Black,No,.,.
4.6569,15,White,No,.,.
0.7174,15,White,Yes,14,1
0.7174,15,White,Yes,15,2
0.7174,15,White,No,.,.
1.7872,15,White,No,.,.
1.7872,15,White,No,.,.
1.7872,15,White,No,.,.
1.7872,15,White,No,.,.
0.5667,15,White,No,.,.
0.5667,15,White,Yes,14,1
0.5667,15,White,No,.,.
0.5667,15,White,Yes,13,4
0.5667,15,White,No,.,.
0.5667,15,White,No,.,.
0.5667,15,White,No,.,.
1.6123,15,White,Yes,14,4
1.6123,15,White,Yes,15,1
1.6123,15,White,No,.,.
1.0652,15,Black,No,.,.
1.6123,15,White,No,.,.
1.2224,15,Hispanic,Yes,14,1
1.0652,15,Black,Yes,13,4
1.0652,15,Black,Yes,15,2
9.2349,15,Hispanic,No,.,.
2.398,15,White,No,.,.
2.398,15,White,No,.,.
0.8865,15,Black,Yes,14,3
2.398,15,White,No,.,.
0.8865,15,Black,Yes,14,1
0.8865,15,Black,Yes,15,1
0.8865,15,Black,Yes,13,1
2.862,15,White,No,.,.
2.862,15,White,No,.,.
2.862,15,White,No,.,.
2.862,15,White,No,.,.
0.4977,15,Black,No,.,.
0.6253,15,Other,Yes,15,1
0.5051,15,Hispanic,Yes,15,2
0.4977,15,Black,No,.,.
0.4977,15,Black,No,.,.
0.4977,15,Black,No,.,.
0.6736,15,Black,No,.,.
0.5527,15,Hispanic,Yes,14,1
0.5446,15,Black,No,.,.
0.5527,15,Hispanic,No,.,.
0.5446,15,Black,No,.,.
0.5527,15,Hispanic,.,.,.
0.5527,15,Hispanic,Yes,13,3
0.6735,15,Hispanic,No,.,.
1.396,15,White,No,.,.
1.396,15,.,No,.,.
0.8707,15,White,Yes,13,1
0.7033,15,Hispanic,No,.,.
0.8707,15,White,Yes,15,1
0.8707,15,White,No,.,.
0.8707,15,White,No,.,.
0.8707,15,White,Yes,12,1
0.4766,15,White,No,.,.
0.3614,15,Black,No,.,.
0.4766,15,White,No,.,.
0.4766,15,White,No,.,.
0.3613,15,Hispanic,Yes,12,6
0.4766,15,White,No,.,.
0.4766,15,White,No,.,.
0.4766,15,White,No,.,.
0.4766,15,White,No,.,.
0.4766,15,White,No,.,.
0.4766,15,White,No,.,.
0.4766,15,White,No,.,.
0.4766,15,White,No,.,.
0.4766,15,White,No,.,.
0.2083,15,Hispanic,No,.,.
0.2747,15,White,No,.,.
2.862,15,White,No,.,.
0.2747,15,White,No,.,.
0.2747,15,White,No,.,.
0.2747,15,White,No,.,.
0.2747,15,White,No,.,.
0.2747,15,White,No,.,.
0.2747,15,White,No,.,.
0.2747,15,.,No,.,.
0.8864,15,Hispanic,Yes,14,2
0.8865,15,Black,No,.,.
0.8865,15,Black,No,.,.
0.8865,15,Black,No,.,.
2.398,15,White,No,.,.
1.0652,15,Black,No,.,.
1.2224,15,Hispanic,No,.,.
1.6123,15,White,No,.,.
0.5667,15,White,Yes,14,2
0.5667,15,White,No,.,.
0.3229,15,Other,No,.,.
1.4097,15,White,Yes,15,1
1.7872,15,White,No,.,.
1.7872,15,White,Yes,15,2
1.2627,15,White,Yes,15,1
1.7872,15,White,No,.,.
1.7872,15,White,No,.,.
1.4097,15,White,Yes,13,2
1.122,15,Black,No,.,.
0.7174,15,White,No,.,.
1.4097,15,White,No,.,.
0.3217,15,Black,No,.,.
0.3217,15,Black,Yes,14,3
0.8201,15,Black,.,.,.
0.82,15,Hispanic,Yes,14,2
0.8201,15,Black,No,.,.
0.8201,15,Black,Yes,11,1
0.3752,15,Black,No,.,.
0.3752,15,Black,Yes,12,2
4.6569,15,White,No,.,.
0.7174,15,White,No,.,.
0.3752,15,Black,Yes,12,2
0.3109,15,Other,Yes,14,1
0.3752,15,Black,Yes,13,4
0.3752,15,Black,No,.,.
0.8201,15,Black,No,.,.
0.3752,15,Black,No,.,.
0.3752,15,Black,No,.,.
0.3752,15,Black,Yes,14,2
1.1895,15,White,No,.,.
1.1895,15,White,No,.,.
0.8201,15,Black,No,.,.
0.8201,15,Black,.,.,.
0.8201,15,Black,No,.,.
1.0816,15,White,No,.,.
0.8201,15,Black,No,.,.
1.0816,15,White,No,.,.
0.4042,15,White,No,.,.
0.4042,15,White,No,.,.
0.3217,15,Black,No,.,.
1.3108,15,White,No,.,.
1.3108,15,White,No,.,.
0.3217,15,Black,Yes,11,5
1.3108,15,White,No,.,.
1.491,15,White,No,.,.
4.1504,15,Hispanic,No,.,.
1.355,15,Hispanic,No,.,.
1.7872,15,White,Yes,11,2
1.7872,15,White,No,.,.
1.7872,15,White,No,.,.
1.3552,15,Other,No,.,.
5.1381,15,White,Yes,15,1
4.1504,15,Hispanic,Yes,15,1
1.7872,15,White,Yes,15,1
1.0185,15,Other,No,.,.
1.7872,15,White,Yes,14,1
1.6801,15,White,No,.,.
1.6801,15,White,No,.,.
1.7872,15,White,No,.,.
1.438,15,White,No,.,.
1.7872,15,Other,Yes,14,2
1.6801,15,White,No,.,.
1.0737,15,Black,No,.,.
2.8985,15,White,No,.,.
2.1979,15,Black,Yes,14,1
2.8985,15,White,Yes,13,6
2.3576,15,Other,Yes,15,1
1.9044,15,Hispanic,No,.,.
2.3576,15,White,Yes,15,1
0.3891,15,White,No,.,.
1.8764,15,Black,Yes,15,1
1.4138,15,Other,Yes,15,1
0.3143,15,Hispanic,Yes,14,2
1.1023,15,White,No,.,.
0.6928,15,Other,.,.,.
0.8357,15,Hispanic,.,.,.
1.5357,15,Hispanic,No,.,.
1.1619,15,White,No,.,.
1.1023,15,White,No,.,.
0.9645,15,Hispanic,No,.,.
1.2961,15,White,Yes,14,6
1.2961,15,White,Yes,13,2
1.2961,15,White,No,.,.
1.5357,15,Hispanic,Yes,13,5
1.5357,15,Hispanic,No,.,.
1.319,15,White,No,.,.
0.9527,15,White,No,.,.
0.9527,15,White,No,.,.
0.9527,15,White,Yes,12,2
1.1494,15,White,No,.,.
1.1494,15,White,No,.,.
1.1494,15,White,Yes,14,1
2.0431,15,White,Yes,14,1
1.2712,15,White,No,.,.
1.2712,15,White,No,.,.
1.2712,15,White,No,.,.
0.655,15,Other,Yes,15,2
1.6126,15,Other,No,.,.
1.3719,15,White,No,.,.
1.3719,15,White,No,.,.
1.1304,15,Black,No,.,.
2.334,15,White,Yes,13,5
3.7986,15,White,Yes,14,6
1.5135,15,White,No,.,.
1.1475,15,Hispanic,No,.,.
1.5135,15,White,No,.,.
1.1475,15,Hispanic,No,.,.
1.5135,15,White,No,.,.
1.5135,15,White,No,.,.
1.5135,15,White,No,.,.
1.1477,15,Black,No,.,.
1.1475,15,Hispanic,No,.,.
5.1534,15,White,No,.,.
3.3877,15,White,No,.,.
3.3877,15,White,Yes,14,2
3.3877,15,White,No,.,.
3.3877,15,White,Yes,14,1
3.3877,15,Other,No,.,.
2.0406,15,White,Yes,14,3
1.3038,15,White,No,.,.
0.5782,15,Hispanic,No,.,.
1.6513,15,White,No,.,.
1.2519,15,Hispanic,Yes,11,1
1.6513,15,Other,Yes,15,1
1.6513,15,White,Yes,13,1
1.6513,15,White,No,.,.
1.2521,15,Black,No,.,.
0.4506,15,Hispanic,Yes,15,4
1.2519,15,Hispanic,Yes,15,1
1.6513,15,White,No,.,.
0.9411,15,Other,No,.,.
0.5429,15,White,No,.,.
0.4506,15,Hispanic,Yes,15,1
0.4506,15,Hispanic,No,.,.
0.667,15,Hispanic,No,.,.
0.4117,15,Black,No,.,.
0.4117,15,Black,No,.,.
0.4116,15,Hispanic,No,.,.
0.6572,15,Black,Yes,15,1
0.408,15,Other,No,.,.
0.4506,15,Hispanic,No,.,.
3.6069,15,White,No,.,.
0.4506,15,.,No,.,.
0.444,15,Black,No,.,.
0.4506,15,Hispanic,No,.,.
0.4506,15,Hispanic,No,.,.
3.6069,15,White,No,.,.
0.4506,15,Hispanic,No,.,.
2.3249,15,Black,No,.,.
0.2206,15,Black,No,.,.
0.2264,15,Other,No,.,.
0.2206,15,Black,No,.,.
0.2206,15,Black,Yes,15,3
0.2206,15,Black,No,.,.
0.2206,15,Black,No,.,.
0.2206,15,Black,No,.,.
0.4117,15,Black,No,.,.
0.2027,15,Other,No,.,.
0.2206,15,Black,Yes,13,6
0.2206,15,Black,No,.,.
0.2206,15,Black,No,.,.
0.2206,15,Black,Yes,13,4
0.2206,15,Black,No,.,.
0.5782,15,Hispanic,No,.,.
0.5782,15,Hispanic,No,.,.
0.5782,15,Hispanic,No,.,.
2.0714,15,Hispanic,No,.,.
0.3412,15,Other,No,.,.
0.4117,15,Black,.,.,.
0.4117,15,Black,No,.,.
0.4117,15,.,No,.,.
0.5782,15,Hispanic,No,.,.
0.2707,15,Black,No,.,.
0.2707,15,Black,Yes,14,2
0.4682,15,Other,Yes,14,1
1.6689,15,Hispanic,Yes,14,1
0.4752,15,Hispanic,No,.,.
0.4752,15,Hispanic,No,.,.
0.4117,15,Black,Yes,14,2
0.4117,15,Black,Yes,12,2
0.3338,15,Hispanic,No,.,.
0.3338,15,Black,No,.,.
0.3338,15,Hispanic,.,.,.
1.6689,15,Hispanic,Yes,14,1
2.2013,15,White,Yes,14,1
2.2013,15,White,No,.,.
0.7173,15,White,No,.,.
1.6689,15,Hispanic,Yes,14,2
1.9563,15,White,No,.,.
0.4402,15,White,No,.,.
0.3338,15,Hispanic,No,.,.
0.3338,15,Hispanic,Yes,15,2
0.3338,15,Hispanic,No,.,.
0.3338,15,Hispanic,Yes,13,5
1.6046,15,Hispanic,Yes,11,6
2.2013,15,White,No,.,.
1.8262,15,White,Yes,15,1
1.6689,15,Hispanic,Yes,14,1
2.2013,15,White,Yes,15,1
0.6128,15,Black,Yes,12,3
3.2208,15,White,No,.,.
3.2208,15,White,No,.,.
3.3877,15,White,No,.,.
3.2208,15,White,No,.,.
3.2208,15,White,No,.,.
3.2208,15,White,No,.,.
3.2208,15,White,Yes,14,1
1.5563,15,Other,No,.,.
0.8268,15,White,Yes,13,2
0.9958,15,Black,No,.,.
1.3133,15,White,No,.,.
1.4933,15,Hispanic,No,.,.
1.1316,15,Other,No,.,.
2.894,15,White,No,.,.
1.4923,15,White,No,.,.
2.894,15,White,No,.,.
2.894,15,White,No,.,.
0.3992,15,Other,No,.,.
0.5459,15,White,No,.,.
0.5459,15,White,.,.,.
1.1449,15,White,Yes,11,1
1.1449,15,Other,No,.,.
2.0714,15,Hispanic,No,.,.
2.7321,15,White,No,.,.
2.7321,15,White,Yes,14,1
1.1449,15,White,Yes,14,2
0.868,15,Hispanic,Yes,14,2
1.1449,15,White,Yes,14,1
0.4539,15,White,No,.,.
2.0714,15,Hispanic,No,.,.
2.7321,15,White,No,.,.
2.0714,15,Hispanic,No,.,.
2.7321,15,White,No,.,.
0.4539,15,White,No,.,.
0.4539,15,White,No,.,.
0.4539,15,White,No,.,.
0.4539,15,White,No,.,.
3.4583,15,Hispanic,Yes,14,4
3.4583,15,Hispanic,No,.,.
3.4583,15,Hispanic,Yes,14,1
3.4583,15,Hispanic,No,.,.
3.4583,15,Hispanic,Yes,15,1
4.2812,15,White,Yes,15,2
3.4583,15,Hispanic,No,.,.
3.4583,15,Hispanic,No,.,.
1.0407,15,Other,No,.,.
1.423,15,White,No,.,.
2.7321,15,White,Yes,15,1
0.665,15,White,No,.,.
2.0714,15,Hispanic,Yes,15,1
0.665,15,White,No,.,.
2.7321,15,White,Yes,15,1
0.665,15,White,No,.,.
0.665,15,White,No,.,.
0.665,15,White,No,.,.
0.6507,15,Hispanic,Yes,12,4
1.929,15,White,Yes,13,3
0.2928,15,White,Yes,14,2
0.4975,15,Hispanic,No,.,.
0.748,15,Black,Yes,14,2
0.9377,15,Hispanic,Yes,15,1
3.6577,15,Black,No,.,.
1.1935,15,Hispanic,Yes,14,4
0.207,15,Black,No,.,.
1.2569,15,Other,No,.,.
1.752,15,White,Yes,14,2
1.029,15,White,.,15,1
4.8311,15,White,No,.,.
1.1478,15,Hispanic,No,.,.
1.247,15,White,Yes,14,2
0.4975,15,Hispanic,Yes,14,1
0.9732,15,White,Yes,14,3
1.4326,15,Hispanic,No,.,.
1.0878,15,White,No,.,.
1.3931,15,Other,No,.,.
0.4985,15,Hispanic,No,.,.
0.9095,15,White,No,.,.
0.6507,15,Hispanic,Yes,13,1
0.2835,15,Other,No,.,.
0.2997,15,Black,No,.,.
2.0677,15,White,Yes,15,2
0.7792,15,White,No,.,.
0.2928,15,White,Yes,15,1
0.3906,15,Black,No,.,.
0.9769,15,White,.,.,.
1.6416,15,White,No,.,.
0.9769,15,White,Yes,15,1
0.207,15,Black,Yes,15,1
0.3288,15,Hispanic,No,.,.
0.463,15,Hispanic,No,.,.
2.0115,15,White,No,.,.
1.2819,15,Other,No,.,.
0.9732,15,White,No,.,.
0.5177,15,White,No,.,.
0.8041,15,Other,No,.,.
1.7872,15,White,No,.,.
0.438,15,Hispanic,No,.,.
1.0596,15,White,No,.,.
0.5989,15,Hispanic,Yes,14,4
0.3849,15,Other,No,.,.
1.409,15,White,.,.,.
2.7201,15,Black,No,.,.
0.7375,15,Hispanic,No,.,.
0.622,15,Other,Yes,13,1
1.8421,15,White,Yes,13,6
2.8116,15,White,No,.,.
2.6506,15,White,No,.,.
0.3906,15,Black,.,.,.
1.1651,15,White,No,.,.
1.2859,15,White,No,.,.
1.3609,15,White,No,.,.
1.1478,15,Hispanic,Yes,15,1
0.7123,15,Black,Yes,14,2
0.6446,15,White,No,.,.
1.0957,15,White,Yes,13,.
1.4625,15,Hispanic,Yes,14,1
1.6702,15,Hispanic,No,.,.
1.1055,15,White,Yes,13,1
0.6294,15,Hispanic,Yes,14,1
0.2928,15,White,No,.,.
2.0681,15,White,No,.,.
0.9769,15,White,No,.,.
0.207,15,Black,No,.,.
3.3791,15,White,No,.,.
0.3288,15,Black,Yes,11,3
0.463,15,Hispanic,No,.,.
0.5428,15,Black,No,.,.
1.0498,15,White,No,.,.
0.5089,15,Black,Yes,15,2
0.6446,15,White,No,.,.
0.8918,15,White,No,.,.
0.8,15,Hispanic,No,.,.
0.207,15,Black,Yes,14,1
1.2678,15,White,No,.,.
1.5653,15,White,Yes,13,2
0.289,15,Black,Yes,11,6
0.7231,15,Hispanic,No,.,.
0.5263,15,White,No,.,.
0.438,15,Hispanic,No,.,.
1.1656,15,Black,No,.,.
0.438,15,Hispanic,No,.,.
0.7364,15,Other,Yes,11,1
0.8213,15,Other,No,.,.
0.9609,15,Hispanic,No,.,.
2.5676,15,White,No,.,.
4.1894,15,Black,Yes,15,1
1.0623,15,White,Yes,14,2
0.7615,15,White,No,.,.
1.3121,15,Black,Yes,14,1
1.3931,15,Black,Yes,12,3
0.5183,15,White,No,.,.
0.9095,15,White,Yes,14,3
0.6507,15,Hispanic,No,.,.
0.533,15,White,No,.,.
0.8583,15,Other,No,.,.
0.3457,15,Black,Yes,13,1
0.3457,15,Black,No,.,.
0.3131,15,Hispanic,No,.,.
0.533,15,White,No,.,.
1.1651,15,White,Yes,14,4
2.1777,15,White,Yes,15,1
1.1142,15,White,No,.,.
1.2859,15,White,No,.,.
0.7801,15,Hispanic,No,.,.
0.9161,15,Hispanic,No,.,.
0.7801,15,Hispanic,No,.,.
0.5686,15,Black,Yes,.,1
0.7123,15,Black,No,.,.
0.2997,15,Other,No,.,.
2.0717,15,Black,Yes,14,2
2.2695,15,White,No,.,.
1.0957,15,White,No,.,.
1.1341,15,White,No,.,.
1.247,15,White,No,.,.
1.0454,15,Black,Yes,14,2
1.6439,15,White,No,.,.
0.3804,15,Other,Yes,12,3
1.2316,15,Hispanic,Yes,13,2
0.7792,15,White,Yes,13,6
1.6439,15,White,Yes,14,1
0.2221,15,Black,Yes,13,3
0.8656,15,Hispanic,No,.,.
0.2221,15,Black,Yes,15,1
1.5125,15,Other,No,.,.
1.6302,15,Other,No,.,.
0.9769,15,White,No,.,.
0.9769,15,White,No,.,.
0.9769,15,White,No,.,.
0.207,15,Black,Yes,14,1
1.1696,15,White,No,.,.
0.4337,15,White,No,.,.
2.5347,15,Hispanic,Yes,15,2
0.748,15,Black,Yes,14,3
0.4975,15,Hispanic,Yes,14,2
0.3288,15,Black,.,.,.
0.4975,15,Hispanic,No,.,.
0.4975,15,Hispanic,Yes,14,1
0.5341,15,Other,No,.,.
0.4681,15,Other,No,.,.
0.463,15,Hispanic,Yes,14,1
2.0115,15,White,No,.,.
0.9732,15,White,No,.,.
0.5089,15,.,No,.,.
1.7754,15,White,No,.,.
0.8918,15,White,Yes,14,1
0.3674,15,Other,.,.,.
1.0498,15,White,No,.,.
1.4328,15,Black,Yes,11,6
0.9377,15,Hispanic,No,.,.
0.3921,15,White,No,.,.
0.8002,15,Black,.,.,.
1.1609,15,White,No,.,.
0.4121,15,Black,Yes,15,2
4.8237,15,Other,No,.,.
1.1275,15,Hispanic,No,.,.
0.2973,15,Black,No,.,.
1.4775,15,White,.,.,.
0.207,15,Black,Yes,13,5
0.207,15,Black,Yes,15,1
1.2678,15,White,Yes,14,2
1.2678,15,White,No,.,.
1.3824,15,White,No,.,.
0.289,15,Black,No,.,.
0.3847,15,Black,No,.,.
0.7231,15,Hispanic,No,.,.
0.289,15,Black,Yes,14,2
0.9537,15,White,No,.,.
0.3847,15,Black,Yes,12,3
1.0736,15,Hispanic,No,.,.
1.2774,15,White,No,.,.
0.7552,15,White,No,.,.
0.5727,15,Black,No,.,.
0.6335,15,Black,No,.,.
0.438,15,Hispanic,No,.,.
1.1656,15,Black,No,.,.
0.5101,15,Black,Yes,11,5
0.3849,15,Other,No,.,.
0.5101,15,Black,No,.,.
0.8884,15,Hispanic,Yes,14,4
0.8884,15,Hispanic,No,.,.
1.0596,15,White,No,.,.
1.0596,15,White,No,.,.
1.0926,15,Hispanic,No,.,.
0.9609,15,Hispanic,No,.,.
0.8333,15,White,Yes,15,1
0.3849,15,Other,No,.,.
0.599,15,Other,No,.,.
0.4189,15,Black,Yes,13,4
0.5989,15,Hispanic,No,.,.
0.5989,15,Hispanic,No,.,.
0.5989,15,Hispanic,Yes,14,1
1.4633,15,Other,Yes,15,1
2.7201,15,Hispanic,Yes,15,1
1.0822,15,Hispanic,No,.,.
0.557,15,Other,Yes,13,4
1.4644,15,White,No,.,.
1.8371,15,White,No,.,.
1.6439,15,White,No,.,.
1.4775,15,White,No,.,.
0.4985,15,Hispanic,No,.,.
0.846,15,White,No,.,.
0.7347,15,Hispanic,Yes,15,1
0.5183,15,White,No,.,.
0.6507,15,Hispanic,No,.,.
0.6507,15,Hispanic,No,.,.
0.6508,15,Black,No,.,.
0.6507,15,Hispanic,No,.,.
0.3457,15,Black,No,.,.
0.3457,15,Black,No,.,.
3.0549,15,Hispanic,No,.,.
0.6801,15,Hispanic,No,.,.
0.533,15,White,.,.,.
0.3131,15,Hispanic,No,.,.
0.533,15,White,No,.,.
0.892,15,Other,.,.,.
0.3131,15,Hispanic,Yes,14,2
1.1651,15,White,No,.,.
0.3131,15,Hispanic,No,.,.
1.661,15,White,No,.,.
1.661,15,White,No,.,.
1.1142,15,White,No,.,.
1.3022,15,Other,No,.,.
1.2859,15,White,Yes,15,1
1.2859,15,White,No,.,.
0.2437,15,Hispanic,No,.,.
1.3138,15,White,No,.,.
1.3609,15,White,No,.,.
1.4688,15,White,Yes,14,4
2.1354,15,White,No,.,.
0.5143,15,Hispanic,No,.,.
0.5143,15,Hispanic,No,.,.
0.5686,15,Black,No,.,.
1.1478,15,Hispanic,Yes,13,1
0.2997,15,Black,No,.,.
1.0709,15,Black,Yes,14,4
1.1445,15,Black,No,.,.
0.4888,15,Black,No,.,.
2.2695,15,White,No,.,.
2.2757,15,White,No,.,.
1.0957,15,Other,Yes,13,2
1.0313,15,Other,.,.,.
1.4101,15,White,No,.,.
0.2997,15,Black,Yes,14,2
0.2997,15,Black,.,.,.
0.9925,15,Other,No,.,.
1.247,15,Other,No,.,.
1.247,15,White,No,.,.
1.4625,15,Hispanic,Yes,15,2
1.929,15,White,No,.,.
1.7872,15,White,Yes,13,5
1.7872,15,White,No,.,.
1.0454,15,Black,.,.,.
2.0677,15,White,No,.,.
1.929,15,Other,Yes,15,1
6.1979,15,White,No,.,.
0.3804,15,Black,Yes,13,5
1.6702,15,Hispanic,No,.,.
0.2928,15,White,No,.,.
0.2928,15,White,No,.,.
1.1418,15,White,Yes,15,6
0.2928,15,White,No,.,.
0.7176,15,Other,No,.,.
0.8656,15,Hispanic,No,.,.
0.2928,15,White,No,.,.
1.5125,15,Other,No,.,.
0.2928,15,White,No,.,.
1.5125,15,Other,No,.,.
2.2892,15,Hispanic,No,.,.
0.222,15,Hispanic,No,.,.
2.2892,15,Hispanic,No,.,.
1.3066,15,Black,Yes,14,4
2.229,15,White,No,.,.
0.7406,15,Hispanic,No,.,.
0.9769,15,White,No,.,.
0.9769,15,White,No,.,.
0.207,15,Black,No,.,.
0.9769,15,White,No,.,.
0.7406,15,Hispanic,No,.,.
0.7406,15,Hispanic,Yes,12,2
0.207,15,Hispanic,Yes,12,2
0.207,15,Black,No,.,.
1.1696,15,White,Yes,15,2
0.3288,15,Hispanic,.,.,.
2.0789,15,Other,No,.,.
0.207,15,Black,No,.,.
