Analysis weight,Current age,4-level race variable,Ever had sexual intercourse,At at first sex,Lifetime number of sexual partners
0.7309,16,Hispanic,Yes,13,1
0.2563,16,Hispanic,No,.,.
2.0784,16,Other,No,.,.
0.2638,16,Hispanic,No,.,.
0.2638,16,Hispanic,No,.,.
0.2638,16,Hispanic,No,.,.
0.2638,16,Hispanic,No,.,.
0.2563,16,Hispanic,Yes,13,6
0.2563,16,Hispanic,Yes,16,1
0.8503,16,Hispanic,Yes,16,1
0.7849,16,Hispanic,No,.,.
0.7849,16,Hispanic,No,.,.
0.2638,16,Hispanic,No,.,.
0.7309,16,Hispanic,No,.,.
0.2563,16,Hispanic,Yes,16,1
0.3431,16,White,No,.,.
0.7309,16,Hispanic,Yes,15,1
0.2563,16,Hispanic,No,.,.
0.4352,16,White,Yes,16,1
0.4352,16,White,No,.,.
0.6472,16,Hispanic,No,.,.
0.6472,16,Hispanic,Yes,13,1
0.8895,16,White,No,.,.
0.7291,16,Hispanic,Yes,14,3
0.6472,16,Hispanic,.,.,.
0.6472,16,Hispanic,No,.,.
0.6472,16,Hispanic,Yes,16,1
0.829,16,White,No,.,.
1.7463,16,White,No,.,.
0.7626,16,White,Yes,15,1
1.8566,16,White,Yes,16,1
0.7626,16,White,Yes,15,1
0.8314,16,White,Yes,14,2
0.5093,16,Hispanic,No,.,.
1.8566,16,White,Yes,13,2
1.3496,16,White,Yes,14,1
2.5885,16,White,Yes,14,5
1.0108,16,White,Yes,14,1
1.0673,16,Other,Yes,15,2
0.6817,16,White,Yes,15,3
0.6817,16,White,No,.,.
0.8053,16,White,No,.,.
0.8053,16,White,No,.,.
0.8712,16,White,Yes,16,1
0.6185,16,Hispanic,Yes,14,1
0.4081,16,White,Yes,15,5
0.3049,16,Hispanic,Yes,16,1
0.4081,16,White,No,.,.
0.6817,16,White,No,.,.
0.4081,16,White,Yes,16,2
2.5885,16,White,Yes,14,2
0.5093,16,Hispanic,No,.,.
4.3722,16,White,.,.,.
3.6414,16,White,.,.,.
3.6414,16,White,.,.,.
0.4161,16,Hispanic,Yes,14,1
0.4161,16,Hispanic,Yes,16,2
0.3413,16,Hispanic,No,.,.
0.9893,16,Hispanic,No,.,.
0.8634,16,White,Yes,16,1
0.9893,16,Hispanic,No,.,.
1.5414,16,White,Yes,14,1
0.8895,16,White,Yes,14,3
0.3413,16,Hispanic,No,.,.
0.3413,16,Hispanic,No,.,.
0.8686,16,Black,No,.,.
0.4945,16,Hispanic,No,.,.
1.2882,16,White,Yes,16,1
0.3413,16,Hispanic,Yes,13,3
0.4161,16,Hispanic,No,.,.
0.4161,16,Hispanic,Yes,16,1
0.3413,16,Hispanic,Yes,15,1
0.2944,16,Hispanic,Yes,16,2
0.2944,16,Hispanic,No,.,.
0.3413,16,Hispanic,No,.,.
0.9141,16,White,Yes,14,6
0.6552,16,White,No,.,.
1.0461,16,White,Yes,14,1
0.572,16,Hispanic,No,.,.
1.8286,16,White,No,.,.
1.0461,16,White,Yes,13,2
4.5102,16,White,.,.,.
0.6326,16,White,.,.,.
4.978,16,White,No,.,.
3.4087,16,White,No,.,.
1.5997,16,Black,Yes,15,2
0.621,16,Hispanic,No,.,.
1.0081,16,White,No,.,.
1.1587,16,Hispanic,Yes,13,1
1.1587,16,Hispanic,No,.,.
1.1587,16,Hispanic,No,.,.
1.3519,16,White,No,.,.
0.5484,16,Hispanic,No,.,.
2.3012,16,White,Yes,16,1
0.5484,16,Hispanic,No,.,.
0.5484,16,Hispanic,Yes,15,1
0.1601,16,White,No,.,.
0.1601,16,White,No,.,.
0.1601,16,White,Yes,16,2
1.0081,16,White,Yes,13,2
0.1601,16,White,No,.,.
0.3924,16,White,Yes,14,3
0.3924,16,White,No,.,.
0.3924,16,White,No,.,.
1.7728,16,White,No,.,.
0.1601,16,White,Yes,11,1
0.3697,16,Other,No,.,.
0.1601,16,White,Yes,16,1
0.1601,16,White,No,.,.
2.3942,16,Hispanic,Yes,15,2
0.1847,16,Other,No,.,.
1.6802,16,Hispanic,No,.,.
0.2762,16,Hispanic,Yes,15,1
0.2278,16,White,.,.,.
0.3215,16,Other,No,.,.
0.2762,16,Hispanic,Yes,13,4
0.3215,16,White,No,.,.
0.1601,16,White,No,.,.
0.1601,16,White,No,.,.
0.1847,16,Other,Yes,12,4
0.1196,16,Hispanic,No,.,.
0.1233,16,Other,No,.,.
0.1601,16,White,No,.,.
0.5237,16,White,No,.,.
0.3013,16,Hispanic,Yes,14,1
0.1601,16,White,No,.,.
0.3215,16,White,No,.,.
0.1601,16,White,Yes,16,1
0.3013,16,.,No,.,.
0.1453,16,White,Yes,11,4
0.28,16,White,Yes,12,6
0.28,16,White,Yes,14,3
1.8276,16,Other,Yes,13,6
1.9392,16,White,Yes,16,1
1.4893,16,Hispanic,No,.,.
1.8286,16,White,Yes,16,1
0.28,16,White,Yes,14,6
0.28,16,White,Yes,16,1
0.3097,16,White,No,.,.
0.4956,16,White,Yes,16,1
1.6121,16,White,Yes,15,4
10.6781,16,White,No,.,.
0.3097,16,White,Yes,14,2
0.2215,16,White,Yes,13,4
0.2092,16,Hispanic,Yes,14,1
0.3097,16,White,No,.,.
10.6781,16,White,No,.,.
1.8219,16,Hispanic,Yes,15,2
0.545,16,White,Yes,14,2
0.28,16,Other,.,.,.
0.28,16,White,Yes,15,1
0.28,16,White,Yes,15,1
0.1602,16,.,Yes,13,5
1.3398,16,White,No,.,.
0.7153,16,Other,No,.,.
5.0161,16,White,No,.,.
5.0161,16,White,No,.,.
3.5961,16,White,No,.,.
5.0161,16,White,No,.,.
0.263,16,Hispanic,No,.,.
0.3302,16,Hispanic,No,.,.
0.3302,16,Hispanic,No,.,.
0.6018,16,Black,No,.,.
0.43,16,White,Yes,16,1
0.43,16,White,No,.,.
0.6831,16,Hispanic,Yes,12,4
0.3302,16,Hispanic,No,.,.
2.8736,16,Other,No,.,.
0.352,16,White,Yes,15,1
0.3305,16,Hispanic,Yes,15,2
3.5961,16,White,Yes,16,1
1.3688,16,White,No,.,.
0.4443,16,Hispanic,Yes,15,1
0.7344,16,Hispanic,No,.,.
0.4443,16,Hispanic,No,.,.
10.6781,16,White,No,.,.
4.7194,16,Black,Yes,16,1
0.4443,16,Hispanic,Yes,16,2
0.4424,16,White,No,.,.
0.3305,16,Hispanic,Yes,14,1
10.6781,16,White,No,.,.
2.2264,16,White,Yes,15,1
0.3305,16,Hispanic,Yes,16,2
4.7194,16,Black,No,.,.
0.3273,16,Hispanic,Yes,16,1
1.0506,16,Hispanic,Yes,13,3
1.9157,16,Other,No,.,.
0.5333,16,White,Yes,15,1
0.4096,16,Hispanic,Yes,14,.
1.9157,16,Black,Yes,11,4
1.2021,16,Hispanic,No,.,.
1.1309,16,White,No,.,.
0.3132,16,Hispanic,Yes,14,2
1.4753,16,White,Yes,15,6
1.5828,16,Other,Yes,13,3
10.6781,16,Black,No,.,.
0.6902,16,Other,No,.,.
0.6452,16,Hispanic,No,.,.
0.8637,16,White,No,.,.
10.6781,16,White,No,.,.
0.8637,16,White,Yes,16,1
0.927,16,White,No,.,.
0.7119,16,Hispanic,No,.,.
0.4193,16,White,No,.,.
0.8383,16,Other,Yes,16,1
0.2236,16,Other,No,.,.
0.5833,16,White,No,.,.
0.4193,16,.,No,.,.
0.4193,16,White,No,.,.
0.5333,16,White,Yes,16,1
0.3132,16,Hispanic,No,.,.
0.4179,16,Other,No,.,.
0.554,16,White,Yes,15,3
0.5833,16,White,No,.,.
0.448,16,Hispanic,Yes,15,6
0.4179,16,White,No,.,.
0.554,16,White,Yes,15,3
0.4179,16,White,No,.,.
0.5833,16,White,No,.,.
1.5731,16,White,No,.,.
0.3273,16,Hispanic,No,.,.
0.554,16,White,No,.,.
0.3122,16,Hispanic,No,.,.
0.5833,16,White,No,.,.
0.5833,16,White,No,.,.
0.4179,16,White,No,.,.
0.4179,16,White,No,.,.
0.5833,16,White,Yes,15,1
0.3273,16,Hispanic,Yes,.,.
0.5833,16,White,No,.,.
0.5833,16,White,No,.,.
0.4179,16,White,No,.,.
1.8479,16,Other,No,.,.
0.3122,16,Hispanic,Yes,15,1
1.4081,16,Other,No,.,.
0.2615,16,White,No,.,.
0.554,16,White,No,.,.
0.554,16,White,Yes,16,1
0.554,16,White,No,.,.
0.3432,16,Black,No,.,.
0.2615,16,White,No,.,.
0.1306,16,Other,No,.,.
0.1954,16,Hispanic,No,.,.
0.2615,16,White,Yes,15,1
0.2864,16,Hispanic,No,.,.
0.554,16,White,Yes,16,2
1.5731,16,White,No,.,.
0.2864,16,Hispanic,No,.,.
0.2864,16,Hispanic,Yes,11,1
0.143,16,Other,.,.,.
0.5219,16,Black,No,.,.
2.4984,16,White,Yes,15,1
0.3729,16,White,No,.,.
0.5219,16,Black,Yes,15,2
3.4967,16,Black,Yes,13,3
0.8507,16,White,Yes,15,1
1.5731,16,White,No,.,.
0.9048,16,White,.,.,.
1.3211,16,White,No,.,.
1.3211,16,White,Yes,16,1
0.6949,16,Hispanic,.,.,.
0.6949,16,Hispanic,.,.,.
0.9048,16,White,.,.,.
1.0036,16,White,Yes,14,2
1.0036,16,White,No,.,.
1.1063,16,Hispanic,.,.,.
1.0036,16,White,No,.,.
0.6949,16,Hispanic,.,.,.
1.0036,16,White,No,.,.
0.9048,16,White,.,.,.
0.9075,16,Other,No,.,.
1.0036,16,White,No,.,.
0.3456,16,Hispanic,Yes,16,1
0.9048,16,White,.,.,.
0.4626,16,White,Yes,15,3
0.3456,16,Hispanic,No,.,.
1.0036,16,White,No,.,.
0.4626,16,White,Yes,14,4
0.9982,16,Other,Yes,15,1
0.7666,16,Hispanic,Yes,16,1
0.7707,16,Hispanic,No,.,.
1.397,16,Black,.,.,.
0.5575,16,Other,No,.,.
0.9982,16,White,Yes,15,1
0.6976,16,White,No,.,.
0.9026,16,Other,No,.,.
0.6976,16,White,Yes,15,2
0.6976,16,White,Yes,16,1
0.6976,16,White,No,.,.
0.9155,16,Black,No,.,.
0.6976,16,White,No,.,.
4.9726,16,White,Yes,15,3
4.9726,16,White,No,.,.
0.4626,16,White,Yes,15,5
4.1972,16,White,Yes,16,2
1.2571,16,Other,No,.,.
1.7998,16,Black,Yes,13,1
0.3456,16,Hispanic,No,.,.
1.2152,16,Hispanic,Yes,12,3
1.5823,16,White,No,.,.
1.2152,16,Hispanic,Yes,12,6
0.6976,16,White,Yes,15,2
1.3714,16,White,Yes,14,4
1.7998,16,Black,No,.,.
0.6976,16,Other,No,.,.
0.6976,16,White,No,.,.
0.9155,16,Black,No,.,.
1.3714,16,White,No,.,.
1.3714,16,White,Yes,15,3
0.6976,16,White,No,.,.
0.6976,16,White,No,.,.
2.4678,16,White,Yes,16,1
2.4678,16,White,No,.,.
0.6367,16,White,Yes,16,1
0.6367,16,White,Yes,16,1
0.6367,16,Other,No,.,.
2.5094,16,White,Yes,16,1
2.5094,16,White,No,.,.
2.5094,16,White,No,.,.
0.7433,16,White,No,.,.
2.5094,16,White,No,.,.
2.5094,16,White,No,.,.
2.5094,16,White,Yes,11,1
0.5108,16,White,Yes,16,1
0.4371,16,Hispanic,.,.,.
1.5639,16,Hispanic,Yes,16,1
0.4985,16,Hispanic,No,.,.
0.6367,16,White,Yes,15,4
0.8579,16,White,No,.,.
0.8592,16,Hispanic,No,.,.
0.3119,16,Hispanic,Yes,14,2
0.8579,16,White,No,.,.
0.8579,16,White,.,.,.
0.8579,16,White,Yes,15,1
1.3178,16,White,Yes,13,6
0.6588,16,Hispanic,No,.,.
0.8579,16,White,No,.,.
0.6523,16,White,.,.,.
0.6523,16,White,.,.,.
0.4062,16,White,Yes,13,2
0.5899,16,Other,.,.,.
0.6523,16,White,.,.,.
0.3119,16,Hispanic,Yes,14,5
0.501,16,Hispanic,.,.,.
0.6523,16,White,.,.,.
0.4062,16,White,No,.,.
0.6523,16,White,.,.,.
0.6523,16,White,.,.,.
0.6523,16,White,.,.,.
0.6943,16,Hispanic,No,.,.
0.7426,16,Other,No,.,.
0.9294,16,White,Yes,14,3
0.9294,16,White,Yes,15,3
0.7309,16,Hispanic,Yes,13,3
0.9294,16,White,No,.,.
0.7309,16,Hispanic,Yes,15,2
0.9294,16,White,Yes,14,3
3.2193,16,Other,No,.,.
0.7508,16,White,No,.,.
0.7309,16,Hispanic,No,.,.
0.3119,16,Hispanic,Yes,13,6
0.3119,16,Hispanic,Yes,16,1
0.7309,16,Hispanic,No,.,.
0.7309,16,Hispanic,Yes,15,1
2.4733,16,White,No,.,.
0.2638,16,Hispanic,Yes,14,1
0.2638,16,Hispanic,No,.,.
0.2638,16,Hispanic,No,.,.
0.3107,16,Other,No,.,.
0.4352,16,White,Yes,13,1
0.2638,16,Hispanic,No,.,.
0.8895,16,.,No,.,.
0.2638,16,Hispanic,No,.,.
2.2962,16,White,No,.,.
0.7849,16,Hispanic,Yes,15,3
2.2962,16,White,Yes,15,2
0.2563,16,Hispanic,Yes,13,3
0.7849,16,Hispanic,Yes,16,2
0.4352,16,White,No,.,.
0.2563,16,Hispanic,No,.,.
0.2563,16,Hispanic,No,.,.
0.2563,16,Hispanic,No,.,.
0.2563,16,Hispanic,No,.,.
0.2638,16,Hispanic,Yes,15,2
0.3435,16,White,Yes,16,1
0.9483,16,Other,Yes,13,4
2.4733,16,White,No,.,.
0.7849,16,Hispanic,No,.,.
0.4352,16,White,No,.,.
0.2563,16,Hispanic,Yes,15,1
0.2563,16,Hispanic,No,.,.
1.3321,16,Black,No,.,.
0.2563,16,Hispanic,No,.,.
0.7309,16,Hispanic,Yes,15,2
0.7309,16,Hispanic,No,.,.
0.2741,16,Other,No,.,.
0.2563,16,Hispanic,Yes,16,1
0.625,16,Hispanic,No,.,.
1.2663,16,White,No,.,.
0.6091,16,Black,Yes,16,1
0.625,16,Hispanic,No,.,.
0.7309,16,Hispanic,Yes,14,2
0.6472,16,Hispanic,No,.,.
0.6472,16,Hispanic,No,.,.
0.6472,16,Hispanic,No,.,.
0.6472,16,Hispanic,Yes,12,2
0.6381,16,Hispanic,.,.,.
1.0108,16,White,Yes,.,.
0.7291,16,Hispanic,No,.,.
1.2808,16,Black,No,.,.
0.7291,16,Hispanic,No,.,.
0.6472,16,Hispanic,No,.,.
0.7291,16,Hispanic,No,.,.
0.6472,16,Hispanic,No,.,.
0.6472,16,Hispanic,No,.,.
0.6472,16,Hispanic,No,.,.
1.3411,16,Hispanic,No,.,.
1.7463,16,White,No,.,.
0.5856,16,Hispanic,Yes,16,2
1.7463,16,White,No,.,.
0.5856,16,Hispanic,No,.,.
1.3411,16,Hispanic,Yes,14,2
0.5856,16,Hispanic,Yes,15,2
1.8566,16,White,Yes,15,1
2.5985,16,Black,No,.,.
0.5856,16,Hispanic,Yes,16,1
0.5856,16,Hispanic,No,.,.
1.3496,16,White,Yes,15,1
1.3496,16,White,No,.,.
1.0067,16,Hispanic,No,.,.
1.0769,16,Other,No,.,.
1.0067,16,Hispanic,Yes,14,6
1.3476,16,White,Yes,16,1
0.5856,16,Hispanic,.,.,.
0.5856,16,Hispanic,Yes,15,1
0.5856,16,Hispanic,Yes,14,6
0.6817,16,White,Yes,15,3
1.3496,16,White,Yes,15,1
0.4081,16,White,No,.,.
0.6185,16,Hispanic,Yes,15,1
0.8053,16,White,Yes,14,1
0.6817,16,White,Yes,14,1
0.5093,16,Hispanic,No,.,.
2.5885,16,White,No,.,.
0.5356,16,Other,No,.,.
2.4811,16,Black,No,.,.
0.3049,16,Hispanic,No,.,.
0.4081,16,White,Yes,14,2
0.5093,16,Hispanic,Yes,14,2
0.4081,16,White,No,.,.
1.8566,16,White,No,.,.
0.5093,16,Hispanic,Yes,15,3
0.5093,16,Hispanic,No,.,.
0.8053,16,White,No,.,.
2.6908,16,White,.,.,.
2.6908,16,.,.,.,.
2.6908,16,White,.,.,.
3.6414,16,White,.,.,.
1.5414,16,White,No,.,.
0.3941,16,White,Yes,15,4
0.4161,16,Hispanic,No,.,.
0.4161,16,Hispanic,No,.,.
1.5414,16,White,No,.,.
0.3413,16,Hispanic,No,.,.
1.5414,16,White,No,.,.
0.8634,16,White,No,.,.
0.9893,16,Hispanic,Yes,13,2
0.4161,16,Hispanic,Yes,14,6
1.5414,16,.,No,.,.
0.4161,16,Hispanic,No,.,.
0.7584,16,Black,No,.,.
0.9893,16,Hispanic,No,.,.
0.3413,16,Hispanic,No,.,.
1.5414,16,White,No,.,.
0.3413,16,Hispanic,No,.,.
0.702,16,Hispanic,Yes,15,1
0.4161,16,Hispanic,No,.,.
0.9141,16,White,Yes,15,2
0.7552,16,Hispanic,Yes,16,3
0.8686,16,Other,Yes,15,5
0.4945,16,Hispanic,No,.,.
0.9893,16,Hispanic,.,.,.
0.5173,16,Black,No,.,.
1.2882,16,White,No,.,.
0.2944,16,Hispanic,Yes,14,3
0.6619,16,White,No,.,.
0.6619,16,White,No,.,.
0.2944,16,Hispanic,.,.,.
0.7449,16,White,No,.,.
0.7449,16,White,No,.,.
0.6736,16,Other,No,.,.
0.4945,16,Hispanic,No,.,.
0.8634,16,White,Yes,16,1
0.3413,16,Hispanic,No,.,.
0.8895,16,White,Yes,13,6
0.4161,16,Hispanic,No,.,.
0.4161,16,Hispanic,No,.,.
0.5419,16,White,No,.,.
0.8634,16,White,Yes,16,1
0.8634,16,White,Yes,13,3
0.4161,16,Hispanic,No,.,.
0.5996,16,Black,No,.,.
0.3437,16,Hispanic,No,.,.
0.9141,16,White,Yes,15,1
0.9141,16,White,No,.,.
0.4161,16,Hispanic,Yes,16,1
0.3413,16,Hispanic,Yes,16,1
0.645,16,Hispanic,Yes,14,4
0.9141,16,White,Yes,15,1
0.5996,16,Black,No,.,.
0.3437,16,Hispanic,No,.,.
0.8799,16,Hispanic,Yes,13,4
1.0943,16,Black,Yes,16,1
1.9753,16,White,Yes,16,1
0.572,16,Hispanic,No,.,.
0.2444,16,White,No,.,.
0.7972,16,Hispanic,No,.,.
1.9753,16,White,Yes,15,1
0.2444,16,White,No,.,.
0.7449,16,White,No,.,.
0.6552,16,White,Yes,15,2
0.8599,16,Black,No,.,.
0.4945,16,Hispanic,No,.,.
1.015,16,White,No,.,.
1.0461,16,White,No,.,.
0.572,16,Hispanic,No,.,.
0.572,16,Hispanic,No,.,.
0.7449,16,White,No,.,.
0.6552,16,White,Yes,15,2
0.572,16,Hispanic,No,.,.
1.9753,16,White,Yes,16,1
0.572,16,Hispanic,No,.,.
1.0461,16,White,Yes,14,4
0.7583,16,.,Yes,11,6
0.6326,16,White,.,.,.
0.5183,16,Other,Yes,16,1
0.2117,16,White,No,.,.
0.2117,16,White,No,.,.
3.6297,16,Black,.,.,.
1.219,16,White,Yes,16,1
0.7843,16,Other,No,.,.
1.3519,16,White,Yes,14,2
3.3978,16,Black,Yes,15,2
3.4087,16,White,No,.,.
0.9185,16,Hispanic,.,.,.
1.3519,16,White,No,.,.
1.219,16,White,Yes,15,1
1.0081,16,White,Yes,12,6
1.0081,16,White,Yes,15,2
1.1587,16,Hispanic,No,.,.
1.1587,16,Hispanic,No,.,.
3.7392,16,White,No,.,.
1.0081,16,White,No,.,.
1.1587,16,Hispanic,No,.,.
3.7392,16,White,Yes,16,1
2.3012,16,White,Yes,13,3
2.3012,16,White,Yes,15,1
1.3643,16,Other,No,.,.
1.1587,16,Hispanic,No,.,.
2.3012,16,White,No,.,.
1.3519,16,White,No,.,.
0.5484,16,Hispanic,No,.,.
0.5484,16,Hispanic,Yes,15,1
0.621,16,Hispanic,.,.,.
2.2853,16,White,Yes,16,2
1.8286,16,Other,Yes,16,1
3.7392,16,Other,Yes,16,4
0.5484,16,Hispanic,Yes,13,6
0.5484,16,Hispanic,.,.,.
0.5484,16,Hispanic,No,.,.
0.1601,16,White,Yes,15,1
0.1601,16,White,Yes,15,1
0.1601,16,White,Yes,13,5
0.1601,16,White,Yes,15,1
0.1601,16,White,No,.,.
0.2101,16,Other,Yes,14,1
0.3924,16,White,No,.,.
1.3519,16,White,No,.,.
0.3924,16,White,No,.,.
0.1601,16,White,Yes,15,6
0.1453,16,White,Yes,15,1
0.3924,16,White,No,.,.
0.2101,16,Black,Yes,15,1
0.2897,16,Other,No,.,.
0.1601,16,White,No,.,.
0.3697,16,White,No,.,.
0.3697,16,White,No,.,.
0.1453,16,White,Yes,16,2
0.3697,16,White,No,.,.
0.5433,16,White,No,.,.
0.3697,16,Other,No,.,.
0.2469,16,Hispanic,Yes,14,4
0.1601,16,White,Yes,16,1
0.1314,16,Other,Yes,12,3
0.2469,16,Hispanic,Yes,15,1
0.2101,16,Black,No,.,.
0.1196,16,Hispanic,No,.,.
0.3215,16,White,Yes,15,1
0.2101,16,Black,Yes,14,6
0.3215,16,White,No,.,.
0.45,16,Other,No,.,.
0.3924,16,White,No,.,.
0.3215,16,White,No,.,.
0.3924,16,White,Yes,16,1
0.1601,16,White,No,.,.
3.0621,16,Black,No,.,.
0.08,16,Other,No,.,.
0.3924,16,White,No,.,.
0.3924,16,Other,No,.,.
2.6655,16,Black,Yes,15,4
0.2278,16,White,No,.,.
0.2278,16,White,No,.,.
0.8984,16,Hispanic,No,.,.
0.4486,16,Other,Yes,15,1
0.28,16,White,No,.,.
0.28,16,Other,No,.,.
0.28,16,White,Yes,16,3
0.3097,16,White,No,.,.
0.28,16,White,.,.,.
0.2215,16,White,Yes,11,6
0.3097,16,White,No,.,.
1.1699,16,White,Yes,16,1
1.451,16,Hispanic,Yes,14,1
1.9392,16,White,No,.,.
1.4893,16,Hispanic,Yes,15,1
0.4956,16,.,.,.,.
0.28,16,White,Yes,16,2
0.28,16,White,No,.,.
0.28,16,White,.,.,.
0.28,16,White,Yes,14,4
1.6121,16,.,Yes,15,1
1.6121,16,White,Yes,15,1
1.2043,16,Hispanic,No,.,.
1.6121,16,White,No,.,.
1.6121,16,White,Yes,15,1
0.3097,16,White,Yes,15,1
0.4956,16,White,Yes,15,1
0.8984,16,Hispanic,Yes,15,1
1.6802,16,Hispanic,No,.,.
0.3097,16,White,Yes,12,3
0.3097,16,White,No,.,.
0.3701,16,Hispanic,.,.,.
10.6781,16,White,No,.,.
1.5835,16,White,Yes,13,6
0.2215,16,White,No,.,.
0.28,16,White,Yes,13,5
0.3097,16,White,.,.,.
1.8219,16,Hispanic,No,.,.
0.545,16,Other,Yes,16,1
2.3724,16,White,No,.,.
0.28,16,White,No,.,.
0.28,16,White,Yes,16,1
0.28,16,White,Yes,13,5
1.1863,16,White,Yes,13,6
0.28,16,White,No,.,.
0.2092,16,.,No,.,.
1.3398,16,White,Yes,16,1
0.28,16,White,No,.,.
0.2238,16,Other,No,.,.
1.0009,16,Hispanic,No,.,.
0.1602,16,White,No,.,.
1.451,16,Hispanic,Yes,15,1
1.3398,16,White,No,.,.
0.1513,16,White,No,.,.
1.3398,16,White,No,.,.
1.3398,16,White,Yes,14,6
0.6693,16,Other,No,.,.
1.1863,16,White,Yes,15,2
0.8683,16,Other,No,.,.
0.8683,16,Black,.,.,.
1.4385,16,Black,No,.,.
0.7893,16,Hispanic,.,.,.
0.4764,16,Hispanic,Yes,15,3
3.0339,16,White,No,.,.
1.4402,16,Other,Yes,15,3
2.883,16,White,No,.,.
0.1813,16,Hispanic,Yes,15,1
2.883,16,White,Yes,16,1
2.883,16,White,No,.,.
2.883,16,White,No,.,.
2.883,16,White,Yes,14,2
0.1813,16,Hispanic,No,.,.
2.883,16,White,Yes,14,1
0.1939,16,Other,No,.,.
0.113,16,Hispanic,No,.,.
2.883,16,White,Yes,15,3
0.1813,16,Hispanic,No,.,.
0.3185,16,Black,Yes,13,1
0.1601,16,White,Yes,16,2
0.1939,16,Other,No,.,.
1.8339,16,White,Yes,15,2
0.1939,16,Other,No,.,.
0.1939,16,Other,No,.,.
0.1939,16,Other,Yes,16,1
1.4385,16,Black,.,.,.
1.4385,16,Black,No,.,.
0.9294,16,Other,No,.,.
0.7893,16,Hispanic,.,.,.
0.1939,16,Other,Yes,15,1
0.1513,16,White,No,.,.
0.3185,16,Black,No,.,.
0.1939,16,Other,No,.,.
0.1939,16,Other,No,.,.
0.1939,16,Other,No,.,.
0.3185,16,Other,No,.,.
0.1513,16,White,Yes,15,2
0.1939,16,Other,.,15,2
0.3185,16,Other,No,.,.
0.2427,16,Other,Yes,16,1
0.1939,16,Other,No,.,.
0.1813,16,Hispanic,.,.,.
0.3185,16,Black,.,.,.
0.1813,16,Hispanic,No,.,.
0.1602,16,White,No,.,.
0.8079,16,.,No,.,.
1.0994,16,Black,.,.,.
0.1948,16,White,No,.,.
0.2726,16,Black,No,.,.
0.1496,16,Hispanic,No,.,.
0.1513,16,White,No,.,.
0.6033,16,Hispanic,.,12,2
0.1496,16,.,.,.,.
0.1496,16,Hispanic,.,.,.
0.2726,16,Black,No,.,.
0.2726,16,.,Yes,15,1
0.6033,16,Hispanic,.,.,.
0.1948,16,Other,Yes,15,1
0.2726,16,.,No,.,.
0.1948,16,White,No,.,.
0.1496,16,Hispanic,No,.,.
0.1513,16,White,Yes,14,2
0.1496,16,Hispanic,Yes,14,2
0.2558,16,White,Yes,16,1
0.1513,16,White,Yes,14,1
0.6033,16,Hispanic,No,.,.
1.0994,16,Black,No,.,.
0.23,16,Hispanic,.,.,.
0.1538,16,Other,No,.,.
0.23,16,Hispanic,No,.,.
0.404,16,Black,No,.,.
0.1513,16,White,No,.,.
0.1513,16,White,No,.,.
0.1513,16,White,Yes,11,4
0.1513,16,White,No,.,.
1.0994,16,Black,.,.,.
0.246,16,Other,No,.,.
0.404,16,Other,No,.,.
0.1513,16,White,Yes,16,1
0.404,16,Black,Yes,16,1
0.7856,16,White,Yes,15,1
0.1513,16,White,Yes,16,1
0.1513,16,White,No,.,.
0.1496,16,.,No,.,.
0.8079,16,Other,Yes,14,2
0.4036,16,Other,No,.,.
0.1513,16,White,Yes,14,2
0.23,16,Hispanic,No,.,.
0.6036,16,Hispanic,Yes,11,2
0.1513,16,White,Yes,15,2
0.23,16,Hispanic,Yes,13,3
0.404,16,Black,No,.,.
0.1513,16,White,Yes,15,4
0.8079,16,.,No,.,.
0.1513,16,White,No,.,.
0.6036,16,Hispanic,Yes,16,1
0.1513,16,White,No,.,.
0.404,16,Black,No,.,.
0.246,16,Other,No,.,.
0.1513,16,White,No,.,.
0.23,16,Hispanic,No,.,.
0.23,16,Hispanic,.,.,.
0.1513,16,White,Yes,16,1
0.1513,16,White,No,.,.
0.1513,16,White,No,.,.
0.1602,16,White,Yes,11,6
0.1513,16,White,No,.,.
0.1602,16,White,Yes,15,2
0.7104,16,Other,.,.,.
0.8079,16,White,No,.,.
0.8079,16,White,Yes,15,1
0.7856,16,Other,No,.,.
0.5219,16,Hispanic,Yes,16,4
0.5219,16,Hispanic,No,.,.
0.1209,16,Other,Yes,16,1
0.1513,16,White,No,.,.
0.1513,16,White,Yes,14,1
0.281,16,Black,.,.,.
0.1513,16,White,Yes,15,1
0.281,16,Black,Yes,14,1
0.1513,16,White,Yes,15,1
0.1383,16,.,No,.,.
0.1717,16,Hispanic,No,.,.
0.1513,16,White,.,.,.
0.113,16,Hispanic,Yes,14,3
0.1513,16,White,.,.,.
0.1513,16,White,No,.,.
2.8907,16,Hispanic,.,.,.
0.1513,16,White,No,.,.
2.8907,16,Hispanic,No,.,.
1.4432,16,Other,Yes,15,1
0.1717,16,Hispanic,.,.,.
0.1513,16,White,No,.,.
0.1602,16,White,No,.,.
0.1513,16,White,Yes,16,1
0.281,16,Black,.,.,.
1.3827,16,Hispanic,No,.,.
1.3827,16,Hispanic,No,.,.
0.1602,16,White,Yes,11,3
0.1973,16,White,.,.,1
0.281,16,Black,No,.,.
0.281,16,Other,No,.,.
0.1513,16,White,No,.,.
0.1717,16,Hispanic,No,.,.
0.2726,16,Black,Yes,15,2
0.1496,16,Hispanic,No,.,.
