Analysis weight,Current age,4-level race variable,Ever had sexual intercourse,At at first sex,Lifetime number of sexual partners
0.7146,16,Black,Yes,14,2
0.3098,16,Hispanic,Yes,13,6
1.557,16,White,No,.,.
2.9829,16,Hispanic,No,.,.
0.3432,16,Hispanic,No,.,.
0.3432,16,Hispanic,Yes,16,1
0.3432,16,Hispanic,Yes,15,1
1.2941,16,White,No,.,.
0.3253,16,Hispanic,Yes,14,3
1.1732,16,White,No,.,.
1.2883,16,Black,Yes,15,2
2.082,16,Black,Yes,15,6
0.4841,16,.,No,.,.
0.4575,16,Hispanic,Yes,16,3
0.4575,16,Hispanic,Yes,15,6
0.4275,16,Other,No,.,.
0.3253,16,Hispanic,No,.,.
0.5413,16,White,Yes,15,6
0.0818,16,Hispanic,No,.,.
3.0423,16,White,Yes,14,2
3.0423,16,White,Yes,15,1
1.0468,16,Hispanic,Yes,16,1
0.7337,16,White,.,.,.
1.9279,16,White,No,.,.
1.9279,16,White,Yes,16,1
1.2061,16,Black,Yes,15,6
1.3393,16,White,No,.,.
0.9341,16,.,Yes,13,3
0.6473,16,.,Yes,14,1
2.5371,16,White,No,.,.
2.5371,16,White,No,.,.
0.9863,16,Black,Yes,16,1
2.5371,16,White,Yes,14,2
0.0492,16,Hispanic,No,.,.
1.3981,16,White,No,.,.
1.3981,16,White,Yes,15,1
1.3981,16,White,No,.,.
0.0492,16,Hispanic,Yes,16,1
0.0818,16,Hispanic,No,.,.
2.3311,16,White,No,.,.
0.4396,16,Hispanic,Yes,15,2
1.4899,16,White,Yes,15,1
0.0492,16,Hispanic,No,.,.
0.4396,16,Hispanic,No,.,.
0.0492,16,Hispanic,Yes,15,1
0.0492,16,Hispanic,Yes,13,4
1.1858,16,Other,No,.,.
0.0729,16,Hispanic,Yes,14,3
0.1495,16,Other,No,.,.
0.2671,16,Black,Yes,.,1
0.0985,16,Black,Yes,14,3
0.2671,16,Black,Yes,13,6
0.5595,16,Hispanic,Yes,14,2
0.8074,16,Black,Yes,16,1
0.8074,16,Black,No,.,.
0.0729,16,Hispanic,Yes,16,1
0.0563,16,Hispanic,Yes,11,6
0.7062,16,White,No,.,.
0.4022,16,Hispanic,Yes,16,1
0.9458,16,Hispanic,Yes,15,1
0.629,16,Other,No,.,.
0.454,16,White,No,.,.
0.2706,16,Black,Yes,13,2
0.7266,16,.,Yes,16,1
0.5184,16,Black,Yes,13,5
0.1875,16,Hispanic,No,.,.
1.1744,16,Black,.,.,.
0.454,16,White,Yes,15,1
0.4022,16,Hispanic,No,.,.
0.5184,16,Black,No,.,.
0.7062,16,White,.,.,.
0.9458,16,Hispanic,No,.,.
0.4758,16,White,Yes,15,1
0.6617,16,White,No,.,.
0.4758,16,White,Yes,16,1
0.0818,16,Hispanic,Yes,15,2
0.2702,16,Hispanic,No,.,.
0.0951,16,Hispanic,Yes,16,1
1.3782,16,White,No,.,.
0.1412,16,Hispanic,No,.,.
0.1412,16,Hispanic,No,.,.
1.3782,16,White,No,.,.
0.1412,16,Hispanic,No,.,.
0.0602,16,Hispanic,Yes,14,1
1.5134,16,Black,Yes,16,1
1.3782,16,White,No,.,.
1.5023,16,Black,Yes,11,6
1.4269,16,Other,No,.,.
0.0951,16,Hispanic,Yes,15,1
2.155,16,White,No,.,.
1.8375,16,White,No,.,.
0.0468,16,Other,No,.,.
0.0514,16,Black,No,.,.
0.7172,16,White,Yes,16,1
0.7172,16,White,Yes,14,2
0.7876,16,White,Yes,15,1
0.8649,16,Black,Yes,15,1
0.8345,16,White,Yes,14,3
0.7838,16,White,No,.,.
0.7838,16,White,Yes,15,1
1.9931,16,White,.,.,.
1.4518,16,White,Yes,15,1
0.7876,16,White,No,.,.
1.0889,16,White,Yes,16,2
0.0818,16,Hispanic,Yes,15,6
0.2173,16,Hispanic,No,.,.
2.4358,16,White,No,.,.
0.4049,16,Hispanic,No,.,.
1.4759,16,White,Yes,15,2
0.5321,16,White,Yes,14,2
1.4759,16,White,No,.,.
0.2173,16,Hispanic,No,.,.
1.3194,16,White,No,.,.
1.3194,16,White,Yes,15,1
1.8272,16,White,Yes,16,1
1.6669,16,White,Yes,16,1
0.2173,16,Hispanic,.,.,.
0.5898,16,White,No,.,.
0.5898,16,White,Yes,14,3
1.9332,16,Black,Yes,14,2
0.5898,16,White,No,.,.
1.2949,16,White,.,.,.
1.2914,16,White,Yes,14,3
0.6533,16,Hispanic,.,.,.
5.111,16,White,Yes,15,1
5.111,16,White,Yes,15,2
2.698,16,White,Yes,14,4
2.698,16,White,No,.,.
0.4475,16,Black,.,.,.
1.292,16,White,Yes,11,6
0.8346,16,White,No,.,.
1.292,16,White,Yes,15,1
1.292,16,White,No,.,.
0.8346,16,White,Yes,15,2
0.4475,16,Black,.,.,.
1.299,16,White,Yes,14,2
0.8346,16,White,No,.,.
0.9117,16,Black,No,.,.
0.8346,16,White,Yes,15,1
0.4396,16,Hispanic,Yes,16,1
0.4075,16,White,.,.,.
0.2173,16,Hispanic,Yes,15,1
0.4075,16,White,.,.,.
1.1089,16,Hispanic,No,.,.
1.6265,16,Black,No,.,.
1.4978,16,Black,Yes,15,3
1.6265,16,Black,Yes,14,1
0.5858,16,White,No,.,.
0.6433,16,Black,No,.,.
0.8126,16,Hispanic,No,.,.
0.2173,16,Hispanic,Yes,16,1
0.5613,16,Hispanic,Yes,15,3
0.5953,16,Black,.,.,.
0.5953,16,Other,.,.,.
0.6356,16,Black,Yes,15,3
0.6356,16,Black,No,.,.
1.0316,16,Other,No,.,.
0.9792,16,Black,Yes,15,3
0.4086,16,Black,.,.,.
0.4086,16,Black,.,.,.
0.3627,16,Other,Yes,11,6
0.4086,16,Other,.,.,.
0.4086,16,Black,.,.,.
0.5961,16,Black,.,.,.
0.4494,16,White,.,.,.
0.3545,16,Black,.,.,.
0.3545,16,Black,.,.,.
0.3545,16,Black,.,.,.
0.2624,16,Hispanic,.,.,.
0.3545,16,Black,.,.,.
0.3104,16,White,.,.,.
0.6356,16,Black,Yes,11,2
0.4086,16,Black,.,.,.
0.4086,16,Black,.,.,.
0.4086,16,Black,.,.,.
1.7355,16,White,No,.,.
1.7355,16,White,Yes,14,6
0.6201,16,White,No,.,.
1.7355,16,White,Yes,16,3
1.8822,16,Other,No,.,.
0.6201,16,White,Yes,11,6
0.6201,16,White,No,.,.
2.7339,16,White,Yes,15,5
0.6809,16,Black,No,.,.
1.7211,16,White,No,.,.
0.9814,16,Other,No,.,.
0.6786,16,Other,Yes,15,1
1.0307,16,White,No,.,.
0.6786,16,Other,No,.,.
1.1318,16,Black,Yes,15,1
1.7008,16,White,Yes,15,1
0.6786,16,Other,No,.,.
0.616,16,White,Yes,15,1
0.616,16,White,Yes,15,2
0.616,16,White,No,.,.
0.616,16,White,Yes,12,2
0.616,16,White,Yes,15,1
0.7034,16,Black,.,.,.
1.4621,16,Other,No,.,.
1.4431,16,White,No,.,.
1.4431,16,White,Yes,14,1
0.8906,16,Other,Yes,14,2
0.8906,16,Other,No,.,.
1.2538,16,White,No,.,.
1.2538,16,White,No,.,.
1.0599,16,Hispanic,Yes,16,1
1.2538,16,White,Yes,16,3
1.2538,16,White,Yes,16,1
1.2538,16,White,No,.,.
0.0818,16,Hispanic,No,.,.
0.3349,16,Hispanic,Yes,15,2
0.7632,16,White,No,.,.
0.8636,16,White,No,.,.
0.8636,16,White,Yes,12,3
0.8636,16,White,Yes,16,2
0.8567,16,White,No,.,.
0.8567,16,White,No,.,.
0.8567,16,White,No,.,.
1.5505,16,Other,No,.,.
0.8567,16,White,No,.,.
0.7632,16,White,No,.,.
0.8567,16,White,No,.,.
1.1723,16,Black,Yes,16,1
0.8567,16,White,Yes,11,1
0.4489,16,Other,No,.,.
1.0267,16,White,No,.,.
1.0296,16,White,No,.,.
1.0296,16,White,Yes,12,2
1.0296,16,White,Yes,15,4
0.8703,16,Hispanic,Yes,15,5
0.0818,16,Hispanic,Yes,15,3
1.5505,16,White,Yes,14,6
0.8679,16,Hispanic,No,.,.
1.0296,16,White,No,.,.
1.3472,16,White,No,.,.
0.2173,16,Hispanic,No,.,.
1.3472,16,White,Yes,14,3
1.2144,16,Other,.,.,.
1.49,16,White,No,.,.
1.49,16,White,Yes,15,2
1.0267,16,White,Yes,15,1
2.5517,16,White,No,.,.
2.5517,16,White,No,.,.
2.5517,16,White,No,.,.
1.7794,16,White,No,.,.
0.4348,16,Other,No,.,.
0.2702,16,Hispanic,No,.,.
1.0889,16,White,No,.,.
1.9897,16,White,Yes,15,1
0.2702,16,Hispanic,No,.,.
2.1061,16,Black,No,.,.
0.2702,16,Hispanic,No,.,.
0.9551,16,Black,.,.,.
0.2702,16,Hispanic,No,.,.
0.7071,16,Hispanic,Yes,14,3
0.8365,16,White,Yes,14,2
1.0889,16,White,No,.,.
1.9651,16,White,No,.,.
1.4953,16,.,No,.,.
1.6016,16,Other,No,.,.
1.3359,16,White,Yes,13,3
0.3139,16,Hispanic,No,.,.
0.3139,16,Hispanic,Yes,14,1
0.3197,16,White,No,.,.
0.3139,16,Hispanic,No,.,.
0.3139,16,Hispanic,No,.,.
0.3139,16,Hispanic,No,.,.
0.2262,16,Other,No,.,.
1.0166,16,Hispanic,Yes,16,1
0.2702,16,Hispanic,No,.,.
0.0818,16,Hispanic,No,.,.
0.8173,16,Hispanic,Yes,14,1
0.8173,16,Hispanic,No,.,.
0.8173,16,Hispanic,Yes,11,1
0.4241,16,Black,Yes,16,2
1.5331,16,White,No,.,.
0.6214,16,White,Yes,16,2
0.6616,16,Other,No,.,.
0.6025,16,White,No,.,.
0.4584,16,Hispanic,No,.,.
0.6214,16,White,Yes,15,4
0.4584,16,Hispanic,Yes,15,1
0.3543,16,Other,Yes,14,6
1.9592,16,White,No,.,.
1.4909,16,Hispanic,No,.,.
1.9592,16,White,No,.,.
0.6214,16,White,Yes,15,2
0.7303,16,Hispanic,No,.,.
1.7058,16,Hispanic,Yes,14,1
1.4909,16,Hispanic,No,.,.
1.4909,16,Hispanic,Yes,15,5
1.7678,16,Black,Yes,15,3
1.4909,16,Hispanic,.,.,.
1.9592,16,White,Yes,15,2
1.6098,16,White,No,.,.
0.9937,16,Other,No,.,.
0.9937,16,Other,No,.,.
0.9937,16,Other,No,.,.
0.6258,16,White,Yes,15,1
0.2363,16,Hispanic,Yes,15,1
0.6258,16,White,No,.,.
0.2512,16,Hispanic,No,.,.
0.2512,16,Hispanic,No,.,.
0.2512,16,Hispanic,No,.,.
0.6258,16,Other,No,.,.
0.0818,16,Hispanic,No,.,.
0.6994,16,Hispanic,No,.,.
0.6214,16,White,Yes,15,3
0.2512,16,Hispanic,No,.,.
0.2512,16,Hispanic,Yes,14,1
0.2512,16,Hispanic,Yes,15,1
0.6994,16,Hispanic,No,.,.
0.2363,16,Hispanic,Yes,15,1
0.0818,16,Hispanic,No,.,.
1.8825,16,White,Yes,15,1
0.6258,16,White,No,.,.
1.557,16,White,No,.,.
0.529,16,Hispanic,Yes,11,1
0.6258,16,White,Yes,11,1
0.3432,16,Hispanic,Yes,15,1
0.3664,16,White,No,.,.
0.3664,16,White,No,.,.
1.6468,16,White,Yes,16,1
0.6258,16,Other,Yes,13,4
0.4348,16,Hispanic,Yes,12,6
1.557,16,White,No,.,.
0.4348,16,Hispanic,No,.,.
1.557,16,White,No,.,.
0.6258,16,White,Yes,13,3
1.557,16,White,No,.,.
4.3046,16,Black,No,.,.
0.4184,16,Black,Yes,15,1
0.0818,16,Hispanic,No,.,.
3.92,16,White,No,.,.
1.557,16,White,No,.,.
1.557,16,White,Yes,13,5
3.92,16,White,Yes,15,2
0.3098,16,Hispanic,Yes,13,4
1.1848,16,Hispanic,No,.,.
1.557,16,Other,No,.,.
0.3432,16,Hispanic,No,.,.
0.3432,16,Hispanic,No,.,.
0.3432,16,Hispanic,Yes,14,1
0.4348,16,Hispanic,Yes,15,1
0.3098,16,Hispanic,Yes,16,4
1.2941,16,White,Yes,15,1
1.2941,16,White,No,.,.
0.0818,16,Hispanic,No,.,.
1.2941,16,White,Yes,14,2
1.2941,16,White,Yes,16,1
0.4695,16,Other,Yes,15,1
0.3253,16,Hispanic,Yes,15,1
0.4841,16,Hispanic,Yes,15,1
0.8927,16,Hispanic,No,.,.
0.3484,16,Other,Yes,15,3
1.1732,16,White,Yes,15,3
1.2883,16,Black,No,.,.
1.9179,16,White,No,.,.
0.511,16,Hispanic,No,.,.
0.5413,16,White,No,.,.
1.1732,16,White,No,.,.
1.9179,16,White,Yes,14,3
1.9179,16,White,No,.,.
0.4575,16,Hispanic,Yes,12,6
0.4275,16,White,No,.,.
0.4575,16,Hispanic,Yes,14,3
0.5413,16,White,No,.,.
0.4575,16,Hispanic,No,.,.
0.0818,16,Hispanic,No,.,.
0.3253,16,Hispanic,Yes,15,3
0.3253,16,Hispanic,No,.,.
0.4275,16,White,Yes,15,1
0.4275,16,White,No,.,.
0.4275,16,White,No,.,.
1.6897,16,White,.,.,.
0.3253,16,Hispanic,No,.,.
0.511,16,Hispanic,No,.,.
0.9928,16,Hispanic,No,.,.
1.1474,16,White,Yes,15,1
0.9952,16,Hispanic,No,.,.
0.511,16,Hispanic,No,.,.
0.9952,16,Hispanic,No,.,.
0.9952,16,Black,Yes,15,1
0.511,16,Hispanic,No,.,.
0.0818,16,Hispanic,No,.,.
1.8746,16,White,Yes,14,6
0.6903,16,Black,Yes,14,6
1.0468,16,Hispanic,Yes,15,1
2.3783,16,Other,No,.,.
2.3783,16,White,Yes,14,1
2.3783,16,White,No,.,.
1.0468,16,Hispanic,No,.,.
1.0468,16,Hispanic,Yes,15,2
0.7337,16,White,No,.,.
0.5511,16,Hispanic,No,.,.
0.4469,16,Other,Yes,11,6
0.6085,16,White,Yes,12,3
0.6085,16,White,Yes,15,1
0.6085,16,White,Yes,15,1
0.0818,16,Hispanic,No,.,.
0.6085,16,White,No,.,.
0.7337,16,White,Yes,14,2
0.8377,16,Black,No,.,.
0.7337,16,White,No,.,.
0.7337,16,White,No,.,.
0.7337,16,White,Yes,11,6
0.511,16,Hispanic,No,.,.
1.9279,16,White,No,.,.
1.1339,16,Other,No,.,.
1.9279,16,White,No,.,.
0.3683,16,Other,No,.,.
1.5293,16,Black,Yes,15,3
1.3393,16,White,No,.,.
0.3167,16,Hispanic,Yes,16,1
0.3167,16,Hispanic,Yes,16,2
0.3747,16,White,Yes,14,5
0.4278,16,Black,Yes,15,1
0.6903,16,Black,No,.,.
1.2163,16,Black,Yes,15,3
0.3167,16,Hispanic,No,.,.
1.3393,16,White,Yes,14,1
0.3167,16,Hispanic,No,.,.
0.0818,16,Hispanic,Yes,15,2
0.3139,16,Black,Yes,16,1
1.1322,16,Hispanic,No,.,.
0.4278,16,Black,Yes,12,3
1.2163,16,Black,.,.,.
1.8293,16,Black,Yes,14,6
1.21,16,Black,No,.,.
0.7893,16,Hispanic,No,.,.
1.7363,16,Other,No,.,.
0.6473,16,Hispanic,.,.,.
1.6658,16,White,Yes,13,4
0.9341,16,Black,Yes,15,1
1.8293,16,Black,Yes,16,3
1.3521,16,Black,Yes,15,1
1.6658,16,White,Yes,15,1
1.6658,16,White,Yes,13,2
2.5371,16,White,Yes,14,6
2.7339,16,White,No,.,.
1.3521,16,Black,No,.,.
1.3521,16,Black,.,.,.
0.5777,16,White,Yes,15,2
1.3521,16,Black,Yes,14,4
0.5777,16,White,Yes,16,1
0.0818,16,Hispanic,No,.,.
2.5371,16,White,No,.,.
2.5371,16,White,.,.,.
0.5777,16,White,Yes,15,2
1.3981,16,White,No,.,.
0.4709,16,Other,Yes,14,2
1.3981,16,White,No,.,.
0.0492,16,Hispanic,No,.,.
1.3981,16,White,No,.,.
0.065,16,White,No,.,.
0.2633,16,Hispanic,No,.,.
0.0492,16,Hispanic,Yes,12,2
2.3311,16,White,No,.,.
0.0711,16,Black,No,.,.
2.3311,16,White,No,.,.
0.4396,16,Hispanic,Yes,14,2
0.0492,16,Hispanic,No,.,.
0.0492,16,Hispanic,Yes,15,1
1.4899,16,White,No,.,.
1.4899,16,White,Yes,16,1
1.4899,16,White,No,.,.
0.0563,16,Hispanic,No,.,.
0.0492,16,Hispanic,Yes,16,1
0.0729,16,Hispanic,No,.,.
1.6379,16,Black,No,.,.
0.1875,16,Hispanic,Yes,14,2
2.0162,16,White,No,.,.
0.1875,16,Hispanic,Yes,15,1
2.0162,16,White,Yes,14,4
1.4899,16,White,No,.,.
1.4899,16,White,Yes,15,3
0.0729,16,Hispanic,No,.,.
0.0818,16,Hispanic,No,.,.
1.4899,16,White,Yes,15,4
1.4899,16,White,No,.,.
0.2671,16,Black,No,.,.
0.8074,16,Black,Yes,15,1
0.8074,16,Black,Yes,13,3
0.2671,16,Black,Yes,14,4
0.8074,16,Black,Yes,15,1
0.1449,16,Other,No,.,.
0.2671,16,Black,No,.,.
0.2671,16,Black,Yes,15,1
0.0729,16,Hispanic,No,.,.
0.731,16,Other,No,.,.
0.4324,16,.,No,.,.
0.2671,16,Black,No,.,.
0.0729,16,Hispanic,Yes,14,1
0.8074,16,Black,Yes,11,6
0.2107,16,Hispanic,No,.,.
0.7303,16,Hispanic,Yes,15,3
0.0647,16,White,Yes,15,1
0.8074,16,Black,No,.,.
0.065,16,White,.,13,4
0.0492,16,Hispanic,No,.,.
0.7062,16,White,No,.,.
0.9458,16,.,No,.,.
0.7062,16,White,Yes,16,1
0.4022,16,Hispanic,No,.,.
1.0695,16,White,Yes,13,4
1.0695,16,White,Yes,14,5
0.629,16,Other,.,.,.
0.1875,16,Hispanic,No,.,.
0.454,16,White,No,.,.
0.5184,16,Black,Yes,16,2
0.4022,16,Hispanic,Yes,16,1
0.1875,16,Hispanic,Yes,14,2
0.7266,16,Black,Yes,15,1
0.0818,16,Hispanic,Yes,15,1
0.7266,16,Black,No,.,.
1.0695,16,White,Yes,16,1
0.5184,16,Black,No,.,.
1.0695,16,White,No,.,.
0.454,16,White,No,.,.
0.5184,16,Other,Yes,14,1
0.3838,16,Hispanic,Yes,15,2
0.5184,16,Black,No,.,.
0.1875,16,Hispanic,Yes,16,2
0.4758,16,White,Yes,15,5
0.4758,16,White,Yes,15,1
0.6617,16,White,No,.,.
0.6617,16,White,No,.,.
0.5035,16,Hispanic,.,.,.
1.3649,16,Black,No,.,.
0.4022,16,Hispanic,Yes,11,4
1.3012,16,White,No,.,.
0.8358,16,Hispanic,No,.,.
1.3884,16,Hispanic,No,.,.
1.8246,16,.,.,.,.
1.8246,16,White,Yes,16,1
0.1412,16,Hispanic,Yes,15,1
0.1412,16,Hispanic,Yes,15,1
0.167,16,White,No,.,.
0.0951,16,Hispanic,No,.,.
0.0951,16,Hispanic,No,.,.
0.0951,16,Hispanic,Yes,15,1
0.0951,16,Hispanic,Yes,16,1
0.1249,16,White,No,.,.
1.3782,16,White,Yes,15,1
0.0968,16,White,Yes,15,1
0.1412,16,Hispanic,No,.,.
0.1412,16,Hispanic,Yes,14,2
1.3782,16,White,Yes,14,2
0.0813,16,Black,No,.,.
1.3782,16,White,No,.,.
1.3782,16,White,No,.,.
0.0514,16,Black,Yes,.,2
0.0813,16,Black,Yes,13,2
1.1121,16,Hispanic,Yes,11,6
0.0951,16,Hispanic,No,.,.
1.3782,16,White,No,.,.
2.155,16,White,.,.,.
2.155,16,White,Yes,15,3
2.155,16,White,No,.,.
0.5016,16,White,No,.,.
2.155,16,White,Yes,15,1
0.0433,16,White,Yes,15,1
0.0468,16,White,No,.,.
0.7172,16,White,Yes,15,1
0.7172,16,White,No,.,.
0.6062,16,Hispanic,Yes,13,1
0.7172,16,White,Yes,15,1
0.0382,16,Other,Yes,15,4
0.7172,16,White,Yes,15,4
0.7172,16,White,Yes,15,3
0.0468,16,White,Yes,16,1
0.0514,16,Black,Yes,16,1
0.2702,16,Hispanic,No,.,.
0.5016,16,White,Yes,16,1
0.7876,16,White,No,.,.
0.7876,16,White,Yes,15,1
0.7838,16,White,Yes,13,3
0.7838,16,White,No,.,.
0.7876,16,White,No,.,.
0.7838,16,White,Yes,14,2
0.7838,16,White,Yes,13,3
0.7838,16,White,No,.,.
0.0818,16,Hispanic,No,.,.
1.9931,16,White,Yes,15,3
1.9931,16,White,Yes,11,3
1.9931,16,White,No,.,.
1.4518,16,White,No,.,.
0.7876,16,White,No,.,.
1.1476,16,White,No,.,.
0.9204,16,Hispanic,Yes,16,1
1.1202,16,Hispanic,No,.,.
0.5321,16,White,Yes,14,1
2.4358,16,White,No,.,.
0.5321,16,White,Yes,14,2
0.9204,16,Hispanic,No,.,.
1.9852,16,Other,Yes,15,1
0.5321,16,White,Yes,13,4
2.4358,16,White,No,.,.
2.4358,16,White,No,.,.
0.5321,16,White,No,.,.
0.2173,16,Hispanic,No,.,.
0.2173,16,Hispanic,Yes,14,1
0.3408,16,White,Yes,15,5
0.5321,16,White,Yes,16,1
1.5295,16,Hispanic,Yes,14,3
1.277,16,Hispanic,No,.,.
1.4759,16,White,Yes,16,1
1.3194,16,White,No,.,.
0.2173,16,Hispanic,Yes,15,2
1.004,16,Hispanic,No,.,.
1.004,16,Hispanic,Yes,15,1
1.3194,16,White,Yes,15,4
0.0818,16,Hispanic,No,.,.
1.8272,16,White,No,.,.
1.5445,16,Hispanic,Yes,14,5
1.8272,16,White,No,.,.
1.6669,16,White,Yes,12,6
1.6669,16,White,No,.,.
1.6669,16,White,No,.,.
0.7159,16,Other,Yes,16,1
1.9332,16,Black,No,.,.
1.261,16,Hispanic,No,.,.
0.5898,16,White,Yes,15,6
0.2173,16,Hispanic,.,15,1
1.4786,16,Black,.,.,.
1.4786,16,Black,.,.,.
0.6533,16,Hispanic,.,.,.
0.8585,16,White,.,.,.
5.111,16,White,Yes,15,1
0.6533,16,Hispanic,.,.,.
5.111,16,White,No,.,.
0.9427,16,Black,.,.,.
5.111,16,White,No,.,.
5.111,16,White,Yes,16,1
0.2702,16,Hispanic,Yes,15,1
2.698,16,White,Yes,16,1
2.698,16,White,.,.,.
0.2702,16,Hispanic,No,.,.
0.4475,16,Black,.,.,.
0.8346,16,White,No,.,.
0.4475,16,Black,.,.,.
1.292,16,White,No,.,.
1.292,16,White,No,.,.
1.292,16,White,No,.,.
1.292,16,White,Yes,15,1
1.292,16,White,No,.,.
0.8346,16,White,Yes,16,1
1.4187,16,Black,Yes,16,1
0.8346,16,White,Yes,13,4
0.4918,16,Black,.,.,.
1.299,16,White,No,.,.
1.299,16,White,Yes,16,2
0.8346,16,White,Yes,15,1
1.299,16,White,No,.,.
0.8346,16,White,No,.,.
0.5953,16,Black,.,.,.
0.4475,16,Black,.,.,.
0.2173,16,Hispanic,No,.,.
0.7921,16,Hispanic,Yes,14,2
0.6351,16,Hispanic,No,.,.
0.4475,16,Black,.,.,.
0.2173,16,Hispanic,No,.,.
1.2142,16,Black,No,.,.
1.6265,16,Black,Yes,14,5
1.6265,16,Black,No,.,.
1.6265,16,Black,No,.,.
1.3118,16,White,No,.,.
0.4022,16,Hispanic,No,.,.
0.9117,16,Black,Yes,16,2
0.4918,16,Black,.,.,.
1.1089,16,Hispanic,Yes,14,3
1.6265,16,Black,Yes,13,6
1.6265,16,Black,No,.,.
1.1089,16,Hispanic,No,.,.
0.5858,16,White,No,.,.
0.4458,16,Hispanic,Yes,15,.
0.2173,16,Hispanic,No,.,.
1.754,16,White,No,.,.
0.4918,16,Black,.,.,.
1.3347,16,Hispanic,Yes,16,1
0.5613,16,Hispanic,No,.,.
0.5613,16,Hispanic,Yes,16,1
0.2173,16,Hispanic,No,.,.
0.5214,16,White,.,.,.
0.4706,16,Hispanic,No,.,.
0.4458,16,Hispanic,Yes,15,3
0.5858,16,White,Yes,14,2
0.4458,16,Hispanic,Yes,13,6
0.5953,16,Black,.,.,.
0.4458,16,Hispanic,No,.,.
1.3347,16,Hispanic,No,.,.
0.5858,16,White,Yes,16,3
0.4847,16,Black,No,.,.
1.7102,16,White,No,.,.
1.7102,16,White,Yes,15,1
0.7303,16,Hispanic,Yes,15,1
0.1168,17,Hispanic,No,.,.
1.0539,17,Black,Yes,17,1
0.806,17,White,No,.,.
0.806,17,White,Yes,16,2
0.8742,17,Other,No,.,.
0.806,17,White,No,.,.
0.806,17,White,Yes,16,1
0.9204,17,Black,Yes,15,4
0.806,17,White,Yes,14,6
0.806,17,White,No,.,.
1.5069,17,White,Yes,16,4
1.5069,17,White,No,.,.
0.9305,17,Other,Yes,17,1
1.2093,17,Hispanic,No,.,.
1.5069,17,White,Yes,12,1
1.2093,17,Hispanic,Yes,15,2
0.3367,17,Hispanic,Yes,15,6
0.3367,17,Hispanic,No,.,.
0.3367,17,Hispanic,Yes,14,2
0.3367,17,Hispanic,No,.,.
0.3367,17,Hispanic,Yes,15,5
0.2591,17,Other,No,.,.
0.3367,17,Hispanic,Yes,15,3
0.4894,17,Hispanic,No,.,.
0.3367,17,Hispanic,No,.,.
0.4478,17,Black,Yes,17,2
0.3367,17,Hispanic,Yes,15,2
0.3367,17,Hispanic,Yes,15,2
0.3367,17,Hispanic,Yes,11,2
0.3367,17,Hispanic,No,.,.
0.4894,17,Hispanic,No,.,.
0.9755,17,White,No,.,.
0.5942,17,Other,Yes,16,2
0.8246,17,Hispanic,No,.,.
0.9755,17,White,No,.,.
1.1139,17,Black,No,.,.
0.9755,17,White,Yes,16,2
0.8246,17,Hispanic,Yes,14,2
0.9371,17,White,Yes,15,1
0.752,17,Hispanic,No,.,.
0.752,17,Hispanic,Yes,17,1
0.5786,17,Other,Yes,15,3
0.752,17,Hispanic,Yes,17,2
0.752,17,Hispanic,Yes,15,2
0.8511,17,Other,Yes,15,2
0.8511,17,Other,No,.,.
0.8511,17,Other,No,.,.
0.8511,17,Other,No,.,.
0.9814,17,Other,Yes,11,.
0.8511,17,Other,No,.,.
1.3784,17,White,No,.,.
0.8511,17,Other,No,.,.
1.3784,17,White,No,.,.
0.8511,17,Other,No,.,.
0.8511,17,Other,No,.,.
0.8511,17,Other,No,.,.
0.8511,17,Other,No,.,.
1.1803,17,Black,Yes,11,1
0.6836,17,Black,Yes,15,3
0.5061,17,Hispanic,No,.,.
0.6836,17,Black,Yes,16,2
0.5061,17,Hispanic,No,.,.
0.5865,17,Hispanic,No,.,.
0.5865,17,Hispanic,Yes,15,2
0.5865,17,Hispanic,No,.,.
0.7801,17,Black,No,.,.
0.5865,17,Hispanic,No,.,.
0.5865,17,Hispanic,Yes,14,6
0.5865,17,Hispanic,Yes,16,3
0.5865,17,Hispanic,No,.,.
0.6101,17,Other,Yes,16,1
0.7555,17,Hispanic,No,.,.
0.9601,17,Hispanic,Yes,15,6
0.9601,17,Hispanic,No,.,.
0.9601,17,Hispanic,Yes,15,2
0.7555,17,Hispanic,No,.,.
2.1814,17,White,No,.,.
0.9601,17,Hispanic,No,.,.
0.9601,17,Hispanic,No,.,.
0.9601,17,Hispanic,No,.,.
0.9601,17,Hispanic,No,.,.
2.4377,17,White,No,.,.
0.7555,17,Other,Yes,15,3
2.4377,17,Other,No,.,.
0.7555,17,Hispanic,Yes,16,1
0.9601,17,Other,No,.,.
0.7555,17,Other,No,.,.
0.7555,17,Other,No,.,.
0.7555,17,Other,No,.,.
0.7555,17,Other,Yes,15,1
0.7555,17,Hispanic,Yes,15,1
0.7555,17,Other,No,.,.
0.7555,17,Hispanic,No,.,.
0.7555,17,Other,Yes,17,3
0.7555,17,Hispanic,Yes,15,1
2.4752,17,White,No,.,.
2.4752,17,White,No,.,.
4.4815,17,White,No,.,.
2.4752,17,White,No,.,.
2.4752,17,White,No,.,.
2.4752,17,White,No,.,.
2.4752,17,White,No,.,.
2.4752,17,White,No,.,.
2.4752,17,White,No,.,.
0.3861,17,White,No,.,.
0.3861,17,White,Yes,14,3
0.3861,17,White,Yes,15,2
0.3861,17,White,No,.,.
0.3861,17,White,Yes,15,6
