Analysis weight,Current age,4-level race variable,Ever had sexual intercourse,At at first sex,Lifetime number of sexual partners
1.62,16,Black,Yes,12,6
1.62,16,Black,No,.,.
0.9934,16,Other,No,.,.
1.62,16,Black,No,.,.
1.0436,16,Black,Yes,15,3
0.9834,16,Other,Yes,13,6
0.7741,16,Hispanic,No,.,.
0.8705,16,White,No,.,.
0.978,16,White,Yes,12,3
0.2912,16,Other,Yes,14,2
0.978,16,White,Yes,16,2
0.8317,16,White,Yes,14,1
0.9529,16,Black,.,.,.
0.4703,16,White,No,.,.
0.5389,16,Black,Yes,15,1
0.4199,16,Black,Yes,15,3
0.5389,16,Black,No,.,.
0.4413,16,Black,.,.,.
1.3614,16,White,No,.,.
1.3614,16,White,No,.,.
1.3614,16,White,Yes,15,2
1.0932,16,Hispanic,Yes,15,1
1.157,16,Hispanic,Yes,11,5
1.2863,16,White,No,.,.
2.3396,16,Black,Yes,12,4
2.3825,16,Other,No,.,.
1.7501,16,White,No,.,.
1.7501,16,White,No,.,.
1.2088,16,White,No,.,.
1.0273,16,Hispanic,No,.,.
1.4873,16,Hispanic,No,.,.
1.2341,16,Black,No,.,.
1.7501,16,White,Yes,14,6
1.2162,16,White,.,.,.
0.1893,16,Hispanic,Yes,15,3
0.1893,16,Hispanic,Yes,14,3
1.8324,16,White,Yes,15,1
1.8324,16,White,Yes,15,1
4.0752,16,White,Yes,15,1
1.1417,16,White,No,.,.
0.8087,16,Black,Yes,16,1
1.6361,16,White,Yes,16,1
1.6361,16,White,Yes,14,3
1.6361,16,White,Yes,16,1
0.4649,16,Hispanic,No,.,.
1.6361,16,White,No,.,.
4.0752,16,White,No,.,.
4.0752,16,White,Yes,13,4
0.8087,16,Black,Yes,16,1
1.0004,16,White,Yes,14,4
1.0004,16,White,Yes,16,1
1.0004,16,White,No,.,.
1.0004,16,White,No,.,.
1.0004,16,White,Yes,14,6
3.3194,16,Black,No,.,.
0.7442,16,Hispanic,Yes,15,1
0.7379,16,Hispanic,.,.,.
0.8757,16,White,No,.,.
1.8679,16,Hispanic,No,.,.
1.8679,16,.,Yes,15,2
1.6751,16,White,Yes,15,2
0.9019,16,Other,No,.,.
1.235,16,.,No,.,.
0.7069,16,Hispanic,Yes,15,1
0.7384,16,Hispanic,No,.,.
0.454,16,Black,Yes,15,1
1.1106,16,White,Yes,16,1
1.1455,16,White,No,.,.
1.1106,16,White,Yes,16,1
1.1106,16,White,Yes,14,3
1.9868,16,White,No,.,.
0.3245,16,Hispanic,No,.,.
0.3245,16,Hispanic,No,.,.
0.3245,16,Hispanic,No,.,.
0.3245,16,Hispanic,No,.,.
0.266,16,Hispanic,Yes,14,1
1.6452,16,White,No,.,.
1.341,16,White,No,.,.
0.5609,16,Hispanic,Yes,16,1
1.341,16,White,Yes,15,2
1.5816,16,White,No,.,.
0.5609,16,Hispanic,Yes,15,3
0.5609,16,Hispanic,No,.,.
0.8024,16,Hispanic,No,.,.
1.5816,16,White,Yes,16,3
0.8024,16,Hispanic,.,.,.
0.8024,16,Hispanic,No,.,.
0.8024,16,Hispanic,No,.,.
1.6452,16,Other,No,.,.
1.0338,16,White,Yes,16,4
0.695,16,Hispanic,Yes,14,3
2.3371,16,Other,No,.,.
2.3046,16,Black,Yes,13,2
0.9568,16,Other,No,.,.
1.4109,16,Hispanic,Yes,16,1
1.4109,16,Hispanic,Yes,16,2
0.275,16,Black,Yes,16,1
1.1603,16,White,Yes,15,3
1.1603,16,White,No,.,.
1.1603,16,White,No,.,.
1.0721,16,White,No,.,.
2.2158,16,White,Yes,15,5
0.5078,16,White,No,.,.
2.2158,16,White,No,.,.
0.7581,16,Black,No,.,.
1.8133,16,Other,No,.,.
0.318,16,Black,.,.,.
1.7273,16,White,No,.,.
0.6333,16,Hispanic,No,.,.
0.2775,16,White,No,.,.
1.8286,16,White,Yes,15,3
2.1452,16,White,Yes,16,1
2.1452,16,White,Yes,15,1
0.9242,16,White,No,.,.
0.9242,16,White,Yes,16,3
2.1452,16,White,Yes,15,3
0.938,16,Other,No,.,.
2.3127,16,Black,No,.,.
1.8286,16,Other,No,.,.
1.105,16,Other,No,.,.
0.8945,16,White,Yes,14,3
0.8945,16,White,No,.,.
1.8286,16,White,Yes,12,6
1.8286,16,White,No,.,.
0.8945,16,White,No,.,.
1.8026,16,White,No,.,.
0.495,16,Hispanic,No,.,.
1.4266,16,Hispanic,Yes,15,2
1.8026,16,White,No,.,.
0.583,16,Black,Yes,16,2
0.495,16,Hispanic,No,.,.
0.2997,16,Other,No,.,.
1.8178,16,Black,No,.,.
0.5572,16,White,No,.,.
0.5572,16,White,No,.,.
0.2157,16,Other,Yes,14,1
1.0405,16,White,No,.,.
1.0405,16,White,Yes,16,1
0.311,16,White,Yes,16,1
3.0583,16,White,No,.,.
0.5552,16,Other,No,.,.
0.7384,16,Hispanic,No,.,.
0.9849,16,Hispanic,No,.,.
1.8133,16,White,Yes,14,6
1.8133,16,White,No,.,.
3.1003,16,White,Yes,13,6
0.7384,16,Hispanic,Yes,16,1
1.3032,16,White,No,.,.
1.0796,16,Black,Yes,15,2
0.8689,16,White,No,.,.
0.7384,16,Hispanic,No,.,.
0.7384,16,Hispanic,No,.,.
0.9849,16,Hispanic,Yes,16,1
0.9849,16,Hispanic,Yes,14,3
1.2445,16,White,Yes,12,6
1.5649,16,Other,Yes,13,6
1.8704,16,White,No,.,.
1.4972,16,White,No,.,.
1.1849,16,Hispanic,.,.,.
1.4972,16,White,No,.,.
3.0903,16,White,No,.,.
0.6754,16,Hispanic,Yes,16,1
0.5609,16,Hispanic,Yes,16,1
0.4388,16,Black,Yes,14,2
1.8048,16,White,No,.,.
3.0903,16,White,No,.,.
1.3844,16,Hispanic,No,.,.
3.0903,16,White,No,.,.
0.5894,16,White,No,.,.
0.132,16,Other,No,.,.
0.5894,16,White,No,.,.
0.7192,16,White,Yes,15,1
0.3953,16,Hispanic,No,.,.
0.7192,16,White,Yes,16,2
0.3953,16,Hispanic,No,.,.
0.4388,16,Black,Yes,14,3
1.8048,16,White,Yes,16,1
0.3678,16,Hispanic,Yes,15,1
0.3678,16,Hispanic,.,15,1
0.3163,16,Other,No,.,.
0.4388,16,Black,Yes,12,2
0.2688,16,Hispanic,No,.,.
0.2688,16,Hispanic,Yes,16,1
0.2688,16,Hispanic,Yes,16,1
0.2688,16,Hispanic,No,.,.
0.3166,16,Black,Yes,16,1
0.4388,16,Black,No,.,.
2.9254,16,White,No,.,.
0.3828,16,White,Yes,15,4
0.3828,16,White,Yes,16,1
0.3029,16,Hispanic,No,.,.
0.1899,16,White,No,.,.
2.9254,16,White,No,.,.
0.3477,16,White,No,.,.
1.36,16,Other,No,.,.
0.1738,16,Other,No,.,.
0.0599,16,Other,Yes,16,1
0.3477,16,White,No,.,.
0.3477,16,White,Yes,14,2
0.3477,16,White,No,.,.
0.2955,16,Hispanic,Yes,15,1
1.1079,16,White,No,.,.
1.1433,16,White,Yes,15,1
1.1433,16,White,Yes,16,1
1.8286,16,White,Yes,16,3
0.3566,16,Other,Yes,14,5
0.3655,16,Other,No,.,.
1.8286,16,White,No,.,.
2.7963,16,White,No,.,.
1.7273,16,White,No,.,.
2.7963,16,White,Yes,15,1
2.2721,16,White,Yes,15,1
2.2721,16,White,No,.,.
1.8133,16,White,No,.,.
1.8133,16,White,Yes,15,1
1.1224,16,White,No,.,.
1.4351,16,Hispanic,Yes,14,3
1.1224,16,White,Yes,14,3
1.1224,16,White,Yes,14,3
0.4388,16,Black,Yes,15,2
1.1462,16,White,Yes,14,3
0.9657,16,Black,No,.,.
1.1462,16,White,No,.,.
1.5423,16,White,Yes,12,6
0.8429,16,White,Yes,15,1
1.7722,16,White,Yes,15,3
2.2158,16,White,Yes,16,2
2.2158,16,White,Yes,15,2
1.0864,16,White,No,.,.
0.8429,16,White,No,.,.
2.0245,16,White,Yes,13,4
1.7584,16,White,Yes,15,1
2.0245,16,White,Yes,15,2
1.7584,16,White,Yes,15,4
0.3813,16,Black,.,.,.
1.8133,16,White,Yes,16,1
1.3989,16,White,Yes,16,1
1.3815,16,Black,Yes,14,3
1.6887,16,White,No,.,.
2.2158,16,White,No,.,.
2.2158,16,White,No,.,.
1.5658,16,White,Yes,13,2
0.3813,16,Black,No,.,.
1.5658,16,White,.,.,.
1.5658,16,White,Yes,15,1
1.5658,16,White,Yes,12,5
2.0245,16,White,No,.,.
2.0003,16,White,No,.,.
2.0003,16,White,No,.,.
2.0003,16,White,Yes,14,2
1.7424,16,Black,Yes,14,3
1.7409,16,White,Yes,13,6
1.1235,16,White,Yes,15,2
1.2205,16,White,No,.,.
1.1235,16,White,Yes,15,1
1.1235,16,White,Yes,15,1
1.2205,16,White,Yes,14,6
1.2872,16,Black,Yes,15,3
1.2205,16,White,No,.,.
0.5552,16,Other,No,.,.
1.7537,16,Hispanic,Yes,15,4
0.7997,16,Black,No,.,.
0.799,16,White,No,.,.
1.62,16,Black,Yes,16,1
1.62,16,Black,Yes,16,1
0.978,16,White,Yes,15,1
1.62,16,Black,Yes,16,1
1.414,16,White,Yes,15,4
1.414,16,Other,No,.,.
0.7741,16,Hispanic,No,.,.
0.5755,16,White,Yes,14,3
0.9934,16,Other,No,.,.
0.5781,16,Hispanic,Yes,13,6
1.0213,16,White,No,.,.
1.2341,16,Black,.,.,.
1.0222,16,Black,No,.,.
1.2863,16,Other,No,.,.
1.0222,16,Black,No,.,.
1.1088,16,Black,Yes,16,3
1.1088,16,Black,No,.,.
0.868,16,Hispanic,Yes,15,2
0.978,16,White,No,.,.
0.6688,16,Hispanic,No,.,.
0.9682,16,Black,No,.,.
0.9529,16,Black,Yes,14,6
0.6688,16,Hispanic,Yes,16,1
0.9682,16,Black,No,.,.
0.2912,16,Other,Yes,14,4
0.6688,16,Hispanic,Yes,15,1
0.8317,16,White,No,.,.
0.9529,16,Black,No,.,.
0.5389,16,Black,Yes,13,5
1.2863,16,White,No,.,.
0.5389,16,Black,Yes,15,5
0.4199,16,Black,Yes,13,3
0.3906,16,White,No,.,.
1.0932,16,Hispanic,No,.,.
1.3614,16,White,No,.,.
1.3614,16,White,No,.,.
1.3614,16,White,No,.,.
1.339,16,White,No,.,.
1.5341,16,Black,No,.,.
1.339,16,White,No,.,.
1.0597,16,Hispanic,No,.,.
1.2863,16,White,Yes,15,4
2.3396,16,Black,Yes,12,3
2.042,16,White,No,.,.
1.7501,16,White,Yes,16,3
1.2088,16,White,No,.,.
1.2088,16,White,No,.,.
1.2088,16,White,Yes,16,1
1.2088,16,White,No,.,.
1.2088,16,White,No,.,.
1.2088,16,White,No,.,.
2.5772,16,White,Yes,12,6
2.5772,16,White,Yes,16,1
1.7501,16,Other,No,.,.
1.7501,16,White,Yes,15,1
2.5772,16,White,No,.,.
2.0994,16,Black,No,.,.
2.0397,16,Hispanic,Yes,14,2
1.4502,16,Hispanic,No,.,.
1.8324,16,White,No,.,.
1.2162,16,White,Yes,15,1
0.2229,16,.,Yes,15,1
1.8324,16,White,Yes,15,2
1.8324,16,White,No,.,.
1.9323,16,White,No,.,.
0.5512,16,Black,No,.,.
0.5512,16,Black,Yes,12,1
1.1417,16,White,Yes,14,3
0.2182,16,Other,Yes,16,2
4.0752,16,White,No,.,.
0.8087,16,Black,Yes,15,3
1.6361,16,White,No,.,.
4.0752,16,White,Yes,16,1
1.6361,16,White,Yes,14,3
0.8087,16,Black,Yes,13,2
3.0703,16,Other,No,.,.
4.0752,16,White,No,.,.
1.7532,16,Other,No,.,.
1.0004,16,White,Yes,15,1
1.0004,16,White,Yes,16,1
0.7379,16,Hispanic,No,.,.
0.7442,16,Hispanic,Yes,16,1
0.8757,16,White,No,.,.
3.3194,16,Other,No,.,.
0.8934,16,Other,Yes,15,1
1.9804,16,White,Yes,16,1
2.269,16,Black,Yes,14,6
0.8683,16,White,No,.,.
1.9804,16,White,Yes,15,2
1.8679,16,.,No,.,.
2.269,16,Black,No,.,.
0.8683,16,White,No,.,.
1.2679,16,White,No,.,.
1.0776,16,Hispanic,Yes,15,1
1.235,16,White,No,.,.
0.9774,16,Hispanic,Yes,13,5
1.235,16,White,No,.,.
0.8401,16,.,Yes,16,1
1.2026,16,Black,Yes,11,6
1.381,16,White,No,.,.
0.454,16,Black,.,.,.
1.1106,16,White,No,.,.
0.9066,16,Hispanic,No,.,.
0.5341,16,White,No,.,.
1.1106,16,White,Yes,16,1
1.1106,16,White,Yes,15,2
0.5078,16,White,No,.,.
0.266,16,Hispanic,Yes,16,1
0.266,16,Hispanic,Yes,15,2
0.266,16,Hispanic,No,.,.
0.266,16,Hispanic,Yes,14,3
0.3245,16,Hispanic,No,.,.
0.3245,16,Hispanic,No,.,.
0.3245,16,Hispanic,Yes,13,5
0.547,16,White,No,.,.
0.3245,16,Hispanic,Yes,13,6
0.3245,16,Hispanic,Yes,16,1
0.3245,16,Hispanic,Yes,16,1
0.3245,16,Hispanic,Yes,15,2
0.3245,16,Hispanic,No,.,.
1.8133,16,White,Yes,16,1
1.3611,16,Other,Yes,15,1
0.5609,16,Hispanic,No,.,.
0.5609,16,Hispanic,Yes,16,1
0.8024,16,Hispanic,No,.,.
1.341,16,White,No,.,.
1.341,16,White,Yes,14,4
1.341,16,White,No,.,.
0.5609,16,Hispanic,No,.,.
0.5609,16,Hispanic,No,.,.
0.5609,16,Hispanic,No,.,.
1.5816,16,White,No,.,.
1.341,16,White,No,.,.
1.341,16,White,.,.,.
0.8024,16,Hispanic,Yes,11,6
0.8024,16,Hispanic,Yes,14,1
1.6452,16,White,Yes,15,1
0.8024,16,Hispanic,No,.,.
1.3422,16,Black,No,.,.
0.8024,16,Hispanic,No,.,.
0.8024,16,Hispanic,Yes,15,1
0.9996,16,Hispanic,Yes,12,5
1.6257,16,White,No,.,.
1.6452,16,White,No,.,.
1.0338,16,White,No,.,.
0.8786,16,Hispanic,No,.,.
1.0338,16,White,No,.,.
0.8786,16,Hispanic,Yes,15,2
1.2866,16,Hispanic,No,.,.
1.8626,16,Black,No,.,.
1.085,16,Hispanic,No,.,.
1.6257,16,White,No,.,.
0.9118,16,Black,Yes,12,2
0.536,16,Hispanic,Yes,13,6
0.536,16,Hispanic,No,.,.
1.6257,16,White,No,.,.
0.8177,16,White,No,.,.
0.536,16,Hispanic,No,.,.
2.3025,16,White,Yes,15,2
1.7532,16,Other,No,.,.
2.3025,16,White,Yes,15,2
0.8837,16,Hispanic,Yes,14,3
0.8837,16,Hispanic,Yes,11,5
0.8837,16,Hispanic,.,.,.
0.5078,16,White,No,.,.
3.5219,16,White,Yes,15,6
0.9568,16,Other,No,.,.
3.5219,16,White,No,.,.
0.9427,16,White,Yes,14,6
3.5219,16,White,Yes,15,1
0.9427,16,Other,Yes,13,3
0.4649,16,Hispanic,Yes,16,1
0.9568,16,Other,No,.,.
0.9427,16,White,Yes,15,2
1.7827,16,White,Yes,15,1
1.7827,16,White,No,.,.
1.1007,16,White,No,.,.
1.3446,16,White,Yes,15,1
0.6617,16,White,No,.,.
0.5237,16,Hispanic,Yes,14,1
1.1603,16,White,Yes,14,4
1.1603,16,White,No,.,.
1.1603,16,White,No,.,.
1.0387,16,White,.,.,.
1.0387,16,White,No,.,.
1.0387,16,White,Yes,15,1
1.0387,16,White,No,.,.
0.4649,16,Hispanic,Yes,14,1
1.8133,16,White,No,.,.
0.3836,16,White,Yes,16,1
0.4333,16,Black,Yes,15,1
0.7581,16,Black,No,.,.
1.8286,16,White,Yes,16,1
1.8286,16,White,Yes,15,5
1.8133,16,White,No,.,.
2.2158,16,White,Yes,12,3
0.2196,16,Hispanic,Yes,15,2
2.2158,16,White,Yes,15,2
0.318,16,Black,Yes,16,2
0.6617,16,White,Yes,16,1
0.318,16,Black,Yes,14,2
0.5237,16,Hispanic,No,.,.
0.2775,16,White,Yes,16,1
0.4019,16,Hispanic,.,.,.
0.318,16,Black,No,.,.
1.8133,16,White,Yes,13,6
0.8002,16,White,No,.,.
1.7273,16,White,Yes,14,1
0.2196,16,Hispanic,No,.,.
0.8002,16,White,Yes,15,1
0.318,16,Black,Yes,14,4
0.5158,16,Other,Yes,14,1
0.318,16,Black,No,.,.
1.7273,16,White,No,.,.
1.2033,16,White,No,.,.
1.2033,16,White,No,.,.
1.5541,16,Hispanic,No,.,.
1.8286,16,White,Yes,15,1
1.8286,16,White,Yes,14,3
1.8286,16,White,.,.,.
2.1452,16,White,No,.,.
2.1452,16,White,No,.,.
0.9242,16,White,Yes,16,2
2.1452,16,White,Yes,14,3
1.4351,16,Hispanic,No,.,.
1.8133,16,White,Yes,16,1
1.8133,16,White,Yes,15,1
0.3749,16,Other,Yes,11,6
1.8286,16,White,Yes,13,1
1.8286,16,White,No,.,.
1.8286,16,White,Yes,16,2
1.0879,16,White,Yes,16,1
1.0879,16,White,Yes,13,5
1.8068,16,White,Yes,15,2
1.8068,16,White,No,.,.
1.8068,16,White,Yes,12,5
0.5825,16,White,No,.,.
0.8945,16,White,Yes,14,3
0.8945,16,White,Yes,14,3
0.7079,16,Hispanic,Yes,15,3
0.8945,16,White,No,.,.
0.8945,16,White,Yes,16,1
1.8286,16,White,No,.,.
0.583,16,Other,Yes,15,4
1.8286,16,White,No,.,.
0.7079,16,Hispanic,No,.,.
0.8945,16,White,Yes,16,2
1.8026,16,White,No,.,.
0.583,16,Black,No,.,.
0.5825,16,White,No,.,.
1.5798,16,White,Yes,15,1
0.547,16,White,Yes,15,1
1.8286,16,White,Yes,14,1
0.8401,16,Black,Yes,16,1
0.8696,16,White,Yes,14,4
1.1627,16,White,Yes,15,4
2.3127,16,Black,No,.,.
1.5436,16,Hispanic,Yes,16,1
0.5572,16,White,No,.,.
1.8163,16,White,No,.,.
0.5572,16,White,No,.,.
1.1627,16,White,No,.,.
0.5572,16,White,No,.,.
0.5572,16,White,No,.,.
2.0185,16,White,No,.,.
0.626,16,White,No,.,.
0.626,16,White,No,.,.
1.1627,16,White,No,.,.
0.626,16,White,No,.,.
0.626,16,White,No,.,.
0.626,16,White,Yes,15,1
0.626,16,White,Yes,15,2
1.1627,16,White,Yes,15,1
0.626,16,White,Yes,16,1
0.8235,16,Hispanic,Yes,14,6
1.0405,16,White,Yes,15,1
1.0568,16,Other,Yes,15,4
2.0185,16,White,Yes,14,3
0.5572,16,White,Yes,13,3
0.5572,16,White,No,.,.
0.8401,16,Black,No,.,.
0.2208,16,.,No,.,.
1.1627,16,White,No,.,.
0.2643,16,Hispanic,Yes,13,6
0.311,16,White,Yes,13,6
3.0583,16,White,Yes,16,1
0.269,16,White,No,.,.
0.269,16,White,Yes,15,1
0.269,16,White,Yes,13,3
3.3038,16,White,No,.,.
0.269,16,White,No,.,.
0.269,16,White,No,.,.
2.6572,16,White,Yes,11,2
0.9232,16,White,Yes,14,3
3.1003,16,White,Yes,14,6
0.7846,16,Hispanic,No,.,.
0.9849,16,Hispanic,No,.,.
3.1003,16,White,No,.,.
3.1003,16,White,No,.,.
0.9232,16,White,Yes,15,4
0.4491,16,Other,Yes,15,1
0.7846,16,Hispanic,Yes,16,2
0.7457,16,Hispanic,No,.,.
1.3032,16,White,No,.,.
1.3032,16,White,Yes,15,2
1.3032,16,White,Yes,15,2
0.9423,16,White,Yes,15,2
0.9423,16,Other,Yes,14,1
0.9423,16,White,No,.,.
0.7457,16,Hispanic,Yes,16,1
0.8689,16,White,Yes,16,1
0.8689,16,.,No,.,.
0.8689,16,.,No,.,.
0.8689,16,White,No,.,.
0.8819,16,Other,Yes,15,1
0.8689,16,White,Yes,14,5
0.7384,16,Hispanic,No,.,.
3.3204,16,White,Yes,13,6
0.5552,16,Other,Yes,16,1
1.2445,16,White,No,.,.
5.2026,16,.,Yes,13,3
4.4439,16,Black,No,.,.
1.5834,16,White,No,.,.
0.4721,16,Black,No,.,.
3.9336,16,White,Yes,14,1
0.8593,16,White,Yes,15,1
2.0934,16,Black,No,.,.
3.0903,16,White,No,.,.
2.0916,16,White,No,.,.
1.7154,16,Black,No,.,.
0.4665,16,Hispanic,Yes,13,3
1.7154,16,Black,No,.,.
1.7154,16,Other,.,13,1
0.8066,16,Other,.,.,.
1.1662,16,White,No,.,.
1.4972,16,White,No,.,.
1.7154,16,Black,No,.,.
0.7947,16,White,Yes,14,1
0.9214,16,Other,No,.,.
1.1881,16,White,No,.,.
0.5609,16,Hispanic,No,.,.
0.7947,16,White,Yes,13,6
0.5609,16,Hispanic,Yes,14,4
0.5609,16,Hispanic,Yes,15,3
1.3844,16,Hispanic,Yes,15,2
1.3844,16,Hispanic,No,.,.
0.4388,16,Other,Yes,16,2
0.789,16,Hispanic,.,.,.
1.3844,16,Hispanic,No,.,.
0.6028,16,Other,No,.,.
1.3844,16,Hispanic,No,.,.
1.3844,16,Hispanic,No,.,.
0.6421,16,Hispanic,No,.,.
0.6421,16,Hispanic,Yes,15,2
3.0903,16,White,No,.,.
0.4665,16,Hispanic,No,.,.
0.8241,16,Black,Yes,14,3
0.9214,16,Other,No,.,.
0.5894,16,White,.,.,.
0.7192,16,White,Yes,14,2
0.3953,16,Hispanic,Yes,16,1
0.8241,16,Black,Yes,14,2
0.3953,16,Hispanic,Yes,16,1
0.3953,16,Hispanic,No,.,.
0.3953,16,Hispanic,Yes,16,1
0.3678,16,Hispanic,No,.,.
0.3678,16,Hispanic,Yes,15,4
0.3678,16,Hispanic,No,.,.
0.3678,16,Hispanic,No,.,.
0.3678,16,Hispanic,.,.,.
0.3678,16,Hispanic,Yes,11,1
0.3678,16,Hispanic,No,.,.
0.3678,16,Hispanic,Yes,15,2
0.3163,16,White,No,.,.
0.2688,16,Hispanic,No,.,.
0.2688,16,Hispanic,No,.,.
0.2688,16,Hispanic,No,.,.
0.3163,16,White,Yes,15,2
0.2688,16,Hispanic,No,.,.
0.3163,16,White,Yes,16,1
0.4388,16,Black,No,.,.
0.3163,16,White,Yes,12,6
0.3163,16,White,Yes,15,3
1.36,16,Other,.,.,.
0.3163,16,Other,No,.,.
1.8286,16,White,Yes,15,1
0.3211,16,Other,Yes,15,3
0.3163,16,White,No,.,.
0.2688,16,Hispanic,Yes,16,1
1.0887,16,White,Yes,15,1
0.3828,16,Other,Yes,15,2
0.3828,16,White,Yes,15,1
0.3029,16,Hispanic,No,.,.
0.4388,16,Black,Yes,15,2
0.3828,16,Other,No,.,.
0.3828,16,White,Yes,15,6
0.3029,16,Hispanic,No,.,.
0.3828,16,White,No,.,.
0.3163,16,White,Yes,16,5
2.9254,16,White,No,.,.
0.1899,16,White,Yes,16,1
0.348,16,Black,No,.,.
0.84,16,White,No,.,.
0.3477,16,White,Yes,16,1
0.4048,16,White,No,.,.
0.3477,16,White,No,.,.
0.1738,16,White,Yes,15,1
0.8531,16,Other,No,.,.
0.1738,16,White,No,.,.
0.3477,16,White,No,.,.
0.348,16,Black,No,.,.
0.3477,16,White,No,.,.
2.2166,16,White,Yes,16,1
0.6648,16,Hispanic,Yes,13,5
0.348,16,Black,Yes,15,1
0.348,16,Black,Yes,15,1
1.1079,16,White,No,.,.
0.3477,16,White,Yes,15,2
1.1079,16,White,Yes,15,1
1.1079,16,White,Yes,14,5
0.9049,16,Hispanic,No,.,.
1.1433,16,White,No,.,.
0.6603,16,Other,Yes,15,1
1.2832,16,Hispanic,Yes,14,2
1.8286,16,White,No,.,.
0.3813,16,Black,Yes,12,4
1.9323,16,White,No,.,.
0.3566,16,Other,Yes,15,2
0.3566,16,Other,Yes,15,2
0.3566,16,Other,Yes,15,1
1.8286,16,White,No,.,.
0.3655,16,Other,No,.,.
0.3655,16,Other,Yes,13,5
0.3655,16,Other,Yes,16,1
2.6388,16,Hispanic,No,.,.
0.4388,16,Black,Yes,14,2
1.8875,16,White,Yes,14,2
1.7273,16,White,No,.,.
1.4939,16,Hispanic,No,.,.
1.8875,16,White,Yes,14,3
2.7987,16,Black,No,.,.
2.8382,16,Other,No,.,.
1.7273,16,White,No,.,.
1.8133,16,White,No,.,.
2.2721,16,White,Yes,15,1
2.2721,16,White,No,.,.
2.2721,16,Other,No,.,.
1.8133,16,White,Yes,16,1
1.7563,16,White,No,.,.
1.8133,16,White,Yes,15,5
1.8133,16,White,Yes,15,1
0.3031,16,Hispanic,Yes,15,4
1.1224,16,White,Yes,15,3
0.8429,16,White,.,.,.
0.9071,16,Hispanic,Yes,14,2
1.5423,16,White,No,.,.
1.1462,16,White,No,.,.
1.1462,16,White,Yes,15,3
1.1462,16,White,No,.,.
1.6092,16,White,Yes,16,1
1.6092,16,White,Yes,15,1
1.6092,16,White,Yes,14,4
1.7501,16,White,No,.,.
0.2905,16,Other,Yes,14,6
0.4388,16,Black,Yes,14,3
0.9657,16,.,.,.,.
1.7738,16,Black,No,.,.
1.7722,16,White,Yes,14,4
1.0864,16,White,No,.,.
0.6671,16,Hispanic,Yes,13,5
1.0864,16,White,Yes,14,1
1.0864,16,White,No,.,.
1.0864,16,White,No,.,.
1.0864,16,White,No,.,.
1.0864,16,White,No,.,.
1.7501,16,White,No,.,.
0.4388,16,Black,.,.,.
1.7221,16,Hispanic,.,.,.
1.7584,16,White,No,.,.
2.1126,16,White,Yes,16,5
1.786,16,Other,Yes,14,2
2.1126,16,White,No,.,.
2.0147,16,Black,Yes,15,4
0.606,16,Other,Yes,14,2
1.4068,16,White,Yes,15,2
1.7584,16,White,No,.,.
1.1948,16,Hispanic,No,.,.
1.4068,16,White,Yes,16,1
1.5097,16,White,No,.,.
1.9992,16,Black,Yes,14,6
1.4068,16,White,No,.,.
1.5097,16,White,No,.,.
1.4068,16,White,No,.,.
1.4068,16,White,No,.,.
1.8133,16,White,No,.,.
1.8133,16,White,No,.,.
1.8133,16,White,Yes,15,1
1.8133,16,White,No,.,.
1.3989,16,White,Yes,15,1
1.5097,16,White,No,.,.
1.3989,16,White,Yes,11,1
1.2058,16,White,Yes,15,1
1.2058,16,White,No,.,.
0.3813,16,Black,No,.,.
0.9019,17,Other,No,.,.
0.9019,17,Other,No,.,.
0.6168,17,Hispanic,Yes,16,1
0.358,17,Hispanic,Yes,16,3
0.5247,17,Hispanic,Yes,16,1
0.6174,17,Other,Yes,16,1
0.5247,17,Hispanic,No,.,.
0.5247,17,Hispanic,No,.,.
0.5247,17,Hispanic,Yes,16,1
0.6266,17,Other,Yes,14,2
0.5247,17,Hispanic,No,.,.
0.5247,17,Hispanic,Yes,16,2
0.358,17,Hispanic,Yes,15,4
0.5873,17,Other,Yes,16,2
0.358,17,Hispanic,No,.,.
0.4819,17,White,Yes,16,2
0.5873,17,Other,Yes,16,2
0.358,17,Hispanic,Yes,15,3
0.358,17,Hispanic,Yes,16,1
0.358,17,Hispanic,No,.,.
0.358,17,Hispanic,No,.,.
0.5247,17,Hispanic,Yes,15,5
0.3094,17,Black,No,.,.
0.3094,17,Black,Yes,15,1
0.3094,17,Black,.,.,.
0.3094,17,Black,Yes,14,3
0.112,17,Other,No,.,.
0.3287,17,Black,Yes,16,3
0.3287,17,Black,Yes,16,1
0.3287,17,Black,No,.,.
0.3287,17,Black,No,.,.
0.3287,17,Black,No,.,.
0.3287,17,Black,Yes,15,2
0.2791,17,Hispanic,Yes,14,2
0.3287,17,Black,Yes,16,2
0.3334,17,Other,No,.,.
0.3287,17,Black,No,.,.
0.3094,17,Black,Yes,12,4
0.3094,17,Black,.,.,.
1.1162,17,Hispanic,No,.,.
1.1162,17,Hispanic,Yes,15,1
1.1162,17,Hispanic,No,.,.
0.6168,17,White,Yes,.,4
0.4582,17,Hispanic,No,.,.
0.7517,17,Other,Yes,17,1
0.6168,17,White,Yes,17,1
0.7517,17,Other,No,.,.
0.4582,17,Hispanic,No,.,.
0.4582,17,Hispanic,No,.,.
0.7517,17,Other,No,.,.
0.6168,17,White,Yes,15,3
0.4582,17,.,Yes,15,2
0.4582,17,Hispanic,No,.,.
0.6322,17,White,No,.,.
