Analysis weight,Current age,4-level race variable,Ever had sexual intercourse,At at first sex,Lifetime number of sexual partners
0.3813,15,Hispanic,Yes,14,5
0.3281,15,Hispanic,No,.,.
2.5559,15,Black,Yes,14,1
1.4199,15,White,No,.,.
1.5688,15,Black,No,.,.
1.6708,15,White,No,.,.
2.8685,15,White,No,.,.
1.5206,15,White,Yes,14,1
0.6142,15,Black,No,.,.
0.5658,15,White,No,.,.
1.9928,15,White,No,.,.
0.5312,15,Black,No,.,.
0.6365,15,Other,No,.,.
1.2794,15,White,Yes,14,2
3.0161,15,White,Yes,11,1
1.5033,15,White,No,.,.
0.6165,15,Hispanic,No,.,.
1.7067,15,Black,Yes,13,5
0.3578,15,Hispanic,No,.,.
1.8095,15,White,Yes,15,1
0.3813,15,Hispanic,Yes,14,3
0.637,15,White,No,.,.
1.5023,15,White,Yes,14,2
0.6406,15,Black,No,.,.
2.845,15,Hispanic,Yes,13,2
0.4043,15,White,No,.,.
0.2473,15,Hispanic,No,.,.
1.1427,15,Hispanic,No,.,.
0.9661,15,Hispanic,Yes,13,1
1.0214,15,White,Yes,14,2
1.0214,15,White,No,.,.
0.0971,15,Hispanic,Yes,15,1
0.2835,15,Black,Yes,12,5
0.2747,15,Hispanic,No,.,.
0.2341,15,Hispanic,No,.,.
0.1871,15,Hispanic,Yes,14,1
0.2341,15,Hispanic,No,.,.
0.302,15,White,No,.,.
0.071,15,Hispanic,Yes,11,5
2.5024,15,White,No,.,.
1.7784,15,White,No,.,.
0.71,15,White,No,.,.
1.9647,15,White,No,.,.
0.0411,15,Hispanic,Yes,15,1
0.071,15,Hispanic,No,.,.
1.4102,15,Black,Yes,14,2
0.0698,15,Other,No,.,.
1.3046,15,Black,Yes,14,3
2.0597,15,White,Yes,13,4
1.2685,15,Hispanic,Yes,15,1
0.8992,15,Hispanic,Yes,15,1
2.0369,15,White,No,.,.
1.5082,15,Hispanic,No,.,.
0.5587,15,Other,No,.,.
2.099,15,Hispanic,No,.,.
1.1597,15,White,No,.,.
1.1597,15,White,No,.,.
1.1597,15,White,No,.,.
2.1298,15,White,No,.,.
1.0448,15,White,No,.,.
0.3813,15,Hispanic,Yes,14,2
2.1507,15,White,No,.,.
0.3813,15,Hispanic,No,.,.
2.944,15,White,No,.,.
1.8763,15,White,No,.,.
1.8763,15,White,No,.,.
0.9813,15,White,No,.,.
0.7757,15,White,No,.,.
0.9043,15,White,No,.,.
1.9651,15,White,No,.,.
0.9214,15,Black,No,.,.
0.3813,15,Hispanic,No,.,.
0.1522,15,Hispanic,Yes,15,1
0.1522,15,Hispanic,No,.,.
0.7131,15,White,Yes,15,1
0.1331,15,Black,No,.,.
0.1331,15,Black,Yes,15,1
0.1331,15,Black,Yes,15,1
0.1403,15,Black,Yes,12,3
0.1403,15,Black,Yes,14,1
0.1749,15,Hispanic,Yes,13,6
0.386,15,Hispanic,No,.,.
0.2389,15,Black,Yes,14,5
4.0758,15,White,No,.,.
3.8297,15,White,Yes,15,1
0.3111,15,Black,No,.,.
0.2739,15,White,Yes,15,3
2.9542,15,White,No,.,.
0.259,15,Hispanic,No,.,.
0.6288,15,Other,Yes,15,1
0.3948,15,Black,.,.,.
7.8431,15,White,No,.,.
0.1749,15,Hispanic,Yes,15,2
0.3948,15,Black,Yes,14,2
0.1352,15,Black,.,.,.
0.259,15,Hispanic,No,.,.
2.1715,15,White,Yes,14,6
0.6288,15,White,No,.,.
1.9704,15,White,No,.,.
0.8019,15,White,No,.,.
0.7584,15,.,No,.,.
1.365,15,White,Yes,13,2
2.2602,15,White,Yes,15,1
2.1377,15,Hispanic,Yes,14,1
0.7352,15,White,No,.,.
0.2204,15,White,No,.,.
0.2204,15,White,No,.,.
1.6808,15,White,Yes,14,1
1.0492,15,White,No,.,.
1.0492,15,White,No,.,.
0.6288,15,White,No,.,.
2.0845,15,White,No,.,.
0.3813,15,Hispanic,No,.,.
2.0128,15,Hispanic,Yes,15,1
1.9655,15,Other,No,.,.
0.6288,15,White,No,.,.
0.9868,15,White,No,.,.
1.5784,15,White,No,.,.
0.8293,15,White,Yes,14,3
2.8685,15,White,No,.,.
2.8685,15,White,No,.,.
0.8293,15,White,Yes,13,4
1.482,15,Black,No,.,.
1.4875,15,White,No,.,.
1.4875,15,White,No,.,.
1.4875,15,White,No,.,.
1.9178,15,Black,No,.,.
2.0765,15,White,No,.,.
2.0765,15,White,Yes,15,1
1.148,15,White,No,.,.
1.256,15,White,No,.,.
0.9498,15,White,No,.,.
1.256,15,White,No,.,.
4.8087,15,White,No,.,.
4.8087,15,White,No,.,.
0.7972,15,White,No,.,.
1.789,15,Hispanic,No,.,.
0.9327,15,White,Yes,14,1
1.1427,15,Hispanic,No,.,.
1.436,15,Hispanic,Yes,11,6
0.8689,15,White,No,.,.
0.8689,15,White,No,.,.
0.8185,15,Black,No,.,.
1.0707,15,Other,No,.,.
0.8718,15,White,No,.,.
0.8316,15,Black,Yes,13,4
1.3279,15,Black,Yes,14,1
0.8316,15,Black,Yes,15,4
1.1655,15,White,Yes,14,1
1.5123,15,White,No,.,.
1.8813,15,Black,No,.,.
2.0369,15,White,No,.,.
1.8107,15,White,No,.,.
1.8107,15,White,No,.,.
1.8107,15,White,No,.,.
1.8107,15,White,No,.,.
1.9774,15,White,No,.,.
1.6897,15,White,Yes,14,1
1.3545,15,White,No,.,.
0.3716,15,Hispanic,No,.,.
1.251,15,Black,Yes,11,4
2.2872,15,White,Yes,14,4
1.1596,15,White,No,.,.
1.1596,15,White,No,.,.
1.4769,15,Black,Yes,11,.
1.4769,15,Black,Yes,13,4
0.3813,15,Hispanic,No,.,.
0.3813,15,Hispanic,No,.,.
1.0436,15,Black,Yes,15,1
0.9522,15,Other,No,.,.
0.7429,15,Black,No,.,.
0.8043,15,White,No,.,.
0.8043,15,White,No,.,.
1.147,15,White,No,.,.
1.1607,15,Black,No,.,.
1.1607,15,Black,No,.,.
0.169,15,Black,Yes,13,6
0.1,15,Black,Yes,14,6
0.169,15,Black,No,.,.
0.3281,15,Hispanic,Yes,14,2
0.3281,15,Hispanic,Yes,14,3
1.4199,15,White,No,.,.
1.52,15,Hispanic,Yes,15,1
2.1761,15,White,No,.,.
1.9798,15,Hispanic,No,.,.
2.1761,15,White,No,.,.
2.8685,15,White,No,.,.
1.5206,15,White,Yes,15,1
0.6142,15,Black,Yes,14,2
0.4757,15,Black,No,.,.
0.6365,15,Other,No,.,.
1.4045,15,Black,Yes,14,1
0.5658,15,Other,No,.,.
0.1598,15,Other,No,.,.
0.5658,15,White,No,.,.
0.6142,15,Black,No,.,.
1.085,15,Black,No,.,.
1.1111,15,Hispanic,No,.,.
1.3784,15,White,No,.,.
1.3784,15,White,No,.,.
1.3784,15,White,No,.,.
1.6536,15,Hispanic,Yes,11,2
1.5033,15,White,No,.,.
1.5033,15,White,No,.,.
0.8137,15,Hispanic,No,.,.
1.2794,15,White,No,.,.
0.6362,15,Black,Yes,14,4
3.2534,15,White,No,.,.
1.7067,15,Black,Yes,14,1
0.3933,15,White,No,.,.
0.3693,15,Other,No,.,.
1.4183,15,Black,Yes,14,1
1.699,15,Black,No,.,.
2.0356,15,Other,No,.,.
1.6462,15,Hispanic,Yes,15,2
0.6025,15,Hispanic,No,.,.
0.5883,15,Black,Yes,14,1
2.0751,15,Black,.,.,.
1.5023,15,White,No,.,.
1.5023,15,White,Yes,11,1
1.3875,15,Other,No,.,.
1.2107,15,Other,No,.,.
2.8523,15,White,Yes,13,3
0.6406,15,Black,Yes,13,4
1.3884,15,Hispanic,Yes,15,1
2.7782,15,Black,Yes,11,1
0.3203,15,White,No,.,.
0.3203,15,White,No,.,.
0.2575,15,Hispanic,Yes,15,1
0.2575,15,Hispanic,No,.,.
0.3203,15,White,No,.,.
0.305,15,Hispanic,Yes,14,3
0.3203,15,White,Yes,13,1
0.4043,15,White,No,.,.
0.4043,15,White,No,.,.
0.1871,15,Hispanic,No,.,.
0.2473,15,Hispanic,No,.,.
0.305,15,Hispanic,Yes,13,5
1.0214,15,White,No,.,.
0.0971,15,Hispanic,No,.,.
0.1871,15,Hispanic,No,.,.
0.0971,15,Hispanic,Yes,13,1
0.2747,15,Hispanic,Yes,11,6
0.302,15,White,Yes,11,4
0.2341,15,Hispanic,Yes,13,6
0.1871,15,Hispanic,Yes,14,1
0.1871,15,Hispanic,Yes,14,1
0.1871,15,Hispanic,No,.,.
0.7131,15,White,No,.,.
0.2747,15,Hispanic,No,.,.
0.2747,15,Hispanic,No,.,.
0.2747,15,Hispanic,No,.,.
0.071,15,Hispanic,.,.,.
0.0781,15,Other,No,.,.
2.5024,15,White,No,.,.
0.7987,15,Other,No,.,.
1.9647,15,White,Yes,14,3
1.9647,15,White,No,.,.
1.883,15,Black,No,.,.
1.4102,15,Black,Yes,14,2
0.0509,15,Other,No,.,.
0.0425,15,Black,Yes,15,6
0.0452,15,White,Yes,13,2
1.4102,15,Other,No,.,.
1.7354,15,White,No,.,.
0.3493,15,Hispanic,No,.,.
0.3493,15,Hispanic,No,.,.
0.2772,15,White,No,.,.
0.0698,15,Other,Yes,13,4
0.2622,15,Hispanic,No,.,.
1.5566,15,Black,Yes,14,3
2.0597,15,White,Yes,14,2
0.8992,15,Hispanic,Yes,12,1
1.6578,15,White,Yes,14,2
1.8813,15,Black,No,.,.
0.7131,15,White,No,.,.
1.9265,15,Hispanic,No,.,.
1.2387,15,Other,No,.,.
2.2193,15,White,No,.,.
0.7131,15,White,No,.,.
2.2193,15,White,No,.,.
2.2193,15,White,No,.,.
1.3046,15,Other,No,.,.
1.1597,15,White,Yes,15,1
1.055,15,Hispanic,No,.,.
1.1597,15,White,Yes,15,1
1.7976,15,Hispanic,No,.,.
1.8552,15,Black,No,.,.
1.0448,15,White,No,.,.
2.1298,15,White,No,.,.
2.1298,15,White,Yes,14,1
2.1298,15,White,Yes,15,1
0.3813,15,Hispanic,Yes,13,3
0.386,15,Hispanic,Yes,14,1
2.0341,15,Hispanic,No,.,.
0.3813,15,Hispanic,Yes,14,1
2.2543,15,White,Yes,14,1
0.965,15,Black,Yes,15,1
1.8763,15,White,No,.,.
2.944,15,White,No,.,.
2.944,15,White,No,.,.
2.944,15,White,No,.,.
2.944,15,White,No,.,.
2.3786,15,Other,Yes,13,4
0.1673,15,White,Yes,13,1
1.8763,15,White,No,.,.
0.7757,15,White,.,.,.
0.7337,15,Hispanic,Yes,14,3
0.9043,15,White,No,.,.
0.9043,15,White,No,.,.
0.9043,15,White,Yes,13,6
0.9813,15,White,.,.,.
0.3813,15,Hispanic,No,.,.
0.3813,15,Hispanic,.,.,.
0.1522,15,Hispanic,No,.,.
0.1522,15,Hispanic,Yes,14,2
0.1331,15,Black,No,.,.
0.1331,15,Black,No,.,.
0.1331,15,Black,.,.,.
0.1331,15,Black,No,.,.
0.1749,15,Hispanic,No,.,.
0.1403,15,.,Yes,13,1
0.1403,15,Black,No,.,.
0.7131,15,White,No,.,.
0.1922,15,White,Yes,13,3
0.1403,15,Black,No,.,.
0.1403,15,Black,.,.,.
0.2389,15,Black,Yes,13,6
0.2389,15,Black,No,.,.
0.2389,15,Black,Yes,14,5
0.2389,15,Black,Yes,13,3
0.2389,15,Black,Yes,12,6
4.0758,15,White,No,.,.
0.2389,15,Black,Yes,13,6
0.7131,15,White,No,.,.
0.3111,15,Black,Yes,15,6
3.4841,15,Hispanic,No,.,.
3.8297,15,White,Yes,12,6
0.259,15,Hispanic,No,.,.
0.0936,15,Other,Yes,13,6
0.3111,15,Black,No,.,.
0.259,15,Hispanic,Yes,14,4
0.259,15,Hispanic,Yes,14,1
0.1352,15,Black,Yes,14,3
0.1352,15,Black,No,.,.
4.0758,15,White,Yes,13,1
4.0758,15,White,No,.,.
0.3948,15,Black,Yes,15,2
0.1749,15,Hispanic,Yes,14,1
0.1749,15,Hispanic,Yes,15,1
0.4005,15,Other,No,.,.
0.3948,15,Black,.,.,.
2.9542,15,White,Yes,15,1
0.1352,15,Black,Yes,14,1
0.259,15,Hispanic,No,.,.
0.6288,15,White,No,.,.
2.1715,15,White,Yes,11,1
2.1715,15,White,.,.,.
0.259,15,Hispanic,Yes,14,1
0.259,15,Hispanic,Yes,12,2
0.6288,15,White,No,.,.
1.9704,15,White,No,.,.
1.9704,15,White,Yes,13,4
0.8019,15,White,No,.,.
0.9494,15,Other,No,.,.
0.8019,15,White,No,.,.
0.8019,15,White,No,.,.
0.8019,15,White,No,.,.
0.9494,15,Other,No,.,.
1.365,15,White,Yes,13,6
2.1171,15,Black,Yes,14,2
2.0875,15,Black,Yes,14,1
2.2602,15,White,No,.,.
2.2602,15,White,Yes,13,6
0.3813,15,Hispanic,No,.,.
0.3606,15,White,Yes,14,1
2.0597,15,White,No,.,.
0.7352,15,White,No,.,.
0.7352,15,White,No,.,.
0.7352,15,White,No,.,.
0.7352,15,White,No,.,.
2.0597,15,White,No,.,.
0.5818,15,Other,Yes,15,4
0.2204,15,White,Yes,13,3
0.6288,15,White,No,.,.
0.2204,15,White,No,.,.
0.2204,15,White,No,.,.
1.6808,15,White,Yes,11,2
1.0492,15,White,Yes,14,2
1.0492,15,White,No,.,.
1.5897,15,Hispanic,Yes,14,2
1.0492,15,White,No,.,.
1.6808,15,White,Yes,11,2
3.4366,15,White,No,.,.
3.4366,15,.,No,.,.
2.8523,15,White,Yes,15,1
1.6808,15,White,No,.,.
1.6808,15,White,No,.,.
2.0845,15,White,Yes,15,1
0.3813,15,Hispanic,Yes,13,2
0.6288,15,White,No,.,.
1.9655,15,Black,Yes,13,2
0.2485,15,Other,Yes,14,2
2.1281,15,White,No,.,.
0.4031,15,White,No,.,.
0.9868,15,White,Yes,13,4
0.9868,15,White,Yes,14,1
0.9868,15,White,No,.,.
0.9868,15,White,No,.,.
0.9868,15,White,No,.,.
0.6288,15,White,No,.,.
0.9868,15,White,Yes,14,1
0.3281,15,Hispanic,Yes,15,2
0.3281,15,Hispanic,Yes,15,4
0.8293,15,White,No,.,.
0.3281,15,Hispanic,Yes,14,2
0.8293,15,White,Yes,14,1
0.8293,15,White,Yes,13,1
0.8293,15,White,No,.,.
2.8685,15,White,No,.,.
0.4005,15,Hispanic,Yes,14,1
0.8293,15,White,Yes,14,4
0.8293,15,White,Yes,15,1
0.6743,15,Black,No,.,.
0.6743,15,Black,No,.,.
0.6743,15,Black,No,.,.
0.7301,15,White,No,.,.
1.4875,15,White,Yes,15,1
1.4875,15,White,No,.,.
1.4875,15,White,No,.,.
1.4875,15,White,No,.,.
1.4875,15,White,Yes,14,1
1.4875,15,White,No,.,.
1.4875,15,White,No,.,.
0.5203,15,Other,No,.,.
3.5306,15,Other,No,.,.
2.0765,15,White,.,.,.
2.0765,15,White,No,.,.
1.0444,15,Hispanic,No,.,.
1.148,15,White,Yes,15,2
1.2915,15,Other,No,.,.
0.2391,15,Other,No,.,.
1.256,15,White,No,.,.
0.2391,15,Other,No,.,.
0.9498,15,White,No,.,.
0.9498,15,White,No,.,.
1.8915,15,White,No,.,.
0.9498,15,White,Yes,11,3
2.8523,15,White,No,.,.
2.8523,15,White,No,.,.
1.2107,15,Other,Yes,14,2
2.2394,15,Other,No,.,.
1.8915,15,White,Yes,14,2
0.2252,15,Other,Yes,14,6
0.7972,15,White,No,.,.
0.7485,15,Black,Yes,13,4
1.1427,15,Hispanic,No,.,.
0.9327,15,White,No,.,.
0.9327,15,White,No,.,.
0.9327,15,White,No,.,.
1.8915,15,White,No,.,.
0.8689,15,White,No,.,.
0.8689,15,.,No,.,.
0.8689,15,White,No,.,.
0.8689,15,White,Yes,15,1
0.8689,15,White,No,.,.
0.8689,15,White,No,.,.
0.8185,15,Black,Yes,15,6
0.8185,15,Black,No,.,.
0.8185,15,Black,Yes,14,1
0.7931,15,Hispanic,No,.,.
1.8915,15,White,No,.,.
1.0707,15,Black,No,.,.
0.8185,15,Black,Yes,15,1
0.8316,15,Black,No,.,.
1.4377,15,White,No,.,.
1.4377,15,White,No,.,.
1.3279,15,Black,No,.,.
0.8316,15,Black,Yes,13,3
1.2829,15,Other,Yes,11,6
1.4377,15,White,No,.,.
0.8316,15,Black,Yes,12,3
0.8316,15,Black,Yes,14,2
1.1655,15,White,Yes,15,1
1.1655,15,White,Yes,14,4
1.1655,15,White,.,.,.
1.1655,15,White,No,.,.
1.5123,15,White,Yes,14,4
1.5123,15,White,No,.,.
2.0369,15,White,No,.,.
2.0369,15,White,Yes,13,2
1.9774,15,White,No,.,.
1.9774,15,White,No,.,.
1.9774,15,White,No,.,.
1.7989,15,Hispanic,No,.,.
1.9774,15,White,No,.,.
1.251,15,Black,No,.,.
1.251,15,Black,Yes,15,3
1.251,15,Black,No,.,.
1.6897,15,White,Yes,15,1
1.6897,15,White,No,.,.
1.251,15,Black,Yes,13,2
0.3929,15,White,Yes,12,2
1.3545,15,White,No,.,.
0.3929,15,White,No,.,.
1.1596,15,White,No,.,.
1.0888,15,Black,No,.,.
1.1596,15,White,Yes,15,2
1.4769,15,Black,Yes,15,3
0.3716,15,Hispanic,Yes,15,1
2.2872,15,White,No,.,.
0.3813,15,.,No,.,.
1.7394,15,White,.,.,.
1.9568,15,Other,Yes,11,3
1.0436,15,Black,No,.,.
1.1299,15,White,No,.,.
0.3813,15,Hispanic,No,.,.
1.1299,15,White,Yes,14,5
1.1299,15,White,No,.,.
0.2383,15,Black,No,.,.
0.8043,15,White,Yes,15,2
0.8043,15,White,No,.,.
1.0435,15,Hispanic,No,.,.
1.147,15,Other,No,.,.
0.7429,15,Black,No,.,.
0.2383,15,Black,No,.,.
0.8043,15,White,Yes,13,3
0.8043,15,Other,Yes,12,6
0.4757,15,Black,Yes,14,1
1.1607,15,Other,Yes,11,3
0.3813,15,Hispanic,No,.,.
1.1886,15,Hispanic,Yes,11,1
1.1607,15,Black,Yes,14,1
1.1607,15,Black,No,.,.
1.2567,15,White,No,.,.
0.3813,15,Hispanic,No,.,.
0.9005,15,Black,No,.,.
0.0461,15,.,Yes,15,1
0.169,15,Black,Yes,12,1
0.9005,15,Black,Yes,15,2
0.3281,15,Hispanic,No,.,.
0.3281,15,Hispanic,Yes,13,2
0.3281,15,Hispanic,No,.,.
2.6173,15,Hispanic,No,.,.
1.5206,15,White,No,.,.
2.6173,15,Hispanic,No,.,.
1.2516,15,White,Yes,14,2
2.7673,15,White,Yes,13,2
1.4199,15,White,No,.,.
1.4199,15,White,No,.,.
1.4199,15,White,Yes,15,1
1.52,15,Hispanic,No,.,.
1.4199,15,White,No,.,.
1.4199,15,White,No,.,.
2.1761,15,White,No,.,.
2.1761,15,White,No,.,.
2.1761,15,White,Yes,14,1
2.1761,15,White,No,.,.
2.8685,15,White,No,.,.
2.8685,15,White,No,.,.
0.6289,15,Hispanic,Yes,11,1
1.5206,15,White,Yes,15,1
0.6142,15,Black,Yes,13,2
0.6365,15,Other,No,.,.
1.9928,15,White,Yes,15,1
0.5658,15,White,Yes,15,1
0.6289,15,Hispanic,No,.,.
0.5658,15,White,No,.,.
1.9928,15,White,No,.,.
0.5147,15,Hispanic,No,.,.
0.5658,15,White,No,.,.
1.2013,15,Other,Yes,11,3
0.5147,15,Hispanic,No,.,.
0.6142,15,Black,No,.,.
0.6142,15,.,Yes,15,1
1.2013,15,Other,No,.,.
1.085,15,Black,No,.,.
0.6289,15,Hispanic,No,.,.
0.4757,15,Black,Yes,14,2
1.1747,15,White,No,.,.
1.1747,15,White,Yes,14,1
1.3784,15,White,No,.,.
1.3784,15,White,No,.,.
1.3784,15,White,No,.,.
1.3784,15,White,No,.,.
1.3784,15,White,No,.,.
3.0161,15,White,No,.,.
3.3931,15,Other,No,.,.
1.5033,15,White,No,.,.
1.5033,15,White,No,.,.
1.5033,15,.,Yes,15,2
1.5033,15,White,No,.,.
0.8137,15,Hispanic,Yes,11,6
0.8137,15,Hispanic,.,.,.
0.6362,15,Black,No,.,.
1.6536,15,Hispanic,Yes,12,6
0.6362,15,Black,Yes,14,2
1.7067,15,Black,Yes,15,2
0.3693,15,Black,No,.,.
0.3693,15,Black,No,.,.
0.3813,15,Hispanic,No,.,.
1.699,15,Black,No,.,.
1.8095,15,White,No,.,.
1.699,15,Black,Yes,15,1
0.3813,15,Hispanic,Yes,12,6
0.5111,15,Other,No,.,.
0.3813,15,Hispanic,Yes,15,1
1.8095,15,White,No,.,.
0.5883,15,Black,Yes,11,1
0.5883,15,Black,No,.,.
0.3693,15,Black,No,.,.
0.5883,15,Other,No,.,.
0.5883,15,Black,No,.,.
3.6118,15,Black,Yes,15,1
3.6118,15,Black,Yes,13,5
3.6118,15,Black,.,.,.
1.5023,15,White,No,.,.
1.4209,15,Hispanic,No,.,.
2.0751,15,Black,No,.,.
1.5023,15,White,Yes,13,3
1.5023,15,White,Yes,15,2
4.8087,15,White,No,.,.
4.8087,15,White,No,.,.
0.6406,15,Black,Yes,14,1
2.8523,15,White,Yes,15,2
1.2258,15,White,Yes,15,1
0.6406,15,Black,No,.,.
1.3884,15,Hispanic,Yes,13,2
0.4311,15,Other,Yes,13,2
2.845,15,Hispanic,No,.,.
3.008,15,White,No,.,.
2.845,15,Hispanic,Yes,14,2
0.3203,15,White,No,.,.
0.3813,15,Hispanic,No,.,.
0.3203,15,White,No,.,.
0.1733,15,Hispanic,No,.,.
0.4043,15,White,Yes,13,1
0.4043,15,White,No,.,.
0.4043,15,White,Yes,14,1
0.305,15,Hispanic,Yes,15,1
0.305,15,Hispanic,Yes,14,4
0.3203,15,White,No,.,.
0.3203,15,White,Yes,14,6
0.3203,15,White,No,.,.
0.1733,15,Hispanic,No,.,.
0.4043,15,White,No,.,.
0.2575,15,Hispanic,No,.,.
0.2473,15,Hispanic,.,.,.
0.1871,15,Hispanic,.,.,.
0.2473,15,Hispanic,No,.,.
0.1871,15,Hispanic,No,.,.
0.2473,15,Hispanic,Yes,14,1
1.256,15,White,No,.,.
1.1427,15,Hispanic,No,.,.
1.256,15,White,Yes,15,3
0.2473,15,Hispanic,No,.,.
0.305,15,Hispanic,Yes,14,1
0.0971,15,Hispanic,No,.,.
0.9661,15,Hispanic,Yes,15,2
0.9661,15,Hispanic,No,.,.
1.0214,15,White,No,.,.
0.9434,15,Black,No,.,.
0.2473,15,Hispanic,No,.,.
0.0971,15,Hispanic,No,.,.
0.2473,15,Hispanic,No,.,.
0.0971,15,Hispanic,No,.,.
0.0971,15,Hispanic,No,.,.
0.0971,15,Hispanic,Yes,13,6
0.2747,15,Hispanic,Yes,15,1
0.2747,15,Hispanic,Yes,12,5
0.2747,15,Hispanic,Yes,15,1
0.2341,15,Hispanic,Yes,14,1
0.1871,15,Hispanic,No,.,.
0.2341,15,Hispanic,No,.,.
0.1871,15,Hispanic,No,.,.
0.1871,15,Hispanic,No,.,.
0.1871,15,Hispanic,No,.,.
0.1978,15,White,Yes,11,1
0.2473,15,Hispanic,Yes,14,1
0.1871,15,Hispanic,No,.,.
0.2475,15,White,Yes,14,1
0.2341,15,Hispanic,.,.,.
2.0369,15,White,Yes,13,2
0.2747,15,Hispanic,No,.,.
2.0369,15,White,No,.,.
0.071,15,Hispanic,No,.,.
0.071,15,Hispanic,No,.,.
0.71,15,White,No,.,.
0.6459,15,.,No,.,.
2.5024,15,White,Yes,13,2
0.71,15,White,No,.,.
1.9282,15,Hispanic,No,.,.
1.9647,15,White,No,.,.
0.71,15,White,No,.,.
0.71,15,White,No,.,.
1.9647,15,White,Yes,14,1
1.9647,15,White,Yes,15,1
0.071,15,Hispanic,Yes,15,1
1.9647,15,White,No,.,.
1.9647,15,White,No,.,.
1.9647,15,White,No,.,.
0.0414,15,Other,No,.,.
1.5019,15,White,No,.,.
0.0509,15,Other,.,.,.
0.0411,15,Hispanic,No,.,.
1.4102,15,Black,Yes,14,2
0.0411,15,Hispanic,Yes,14,1
1.5019,15,White,No,.,.
0.071,15,Hispanic,Yes,14,1
1.4102,15,Other,Yes,14,1
0.3493,15,Hispanic,Yes,15,1
0.3493,15,Hispanic,Yes,15,1
0.071,15,Hispanic,Yes,12,2
0.3493,15,Hispanic,No,.,.
0.2622,15,Hispanic,Yes,14,1
0.2772,15,White,No,.,.
0.2772,15,White,No,.,.
0.2622,15,Hispanic,No,.,.
1.3046,15,Black,No,.,.
1.3046,15,Black,Yes,14,2
2.0597,15,White,Yes,14,1
0.2772,15,White,No,.,.
0.256,15,Black,No,.,.
0.2622,15,Hispanic,Yes,13,1
0.2622,15,Hispanic,No,.,.
2.0597,15,White,No,.,.
1.8799,15,Black,No,.,.
1.2685,15,Hispanic,Yes,15,1
1.2685,15,Hispanic,No,.,.
1.2685,15,Hispanic,No,.,.
0.928,15,Black,Yes,13,3
0.8992,15,Hispanic,No,.,.
0.8992,15,Hispanic,No,.,.
0.8992,15,Hispanic,No,.,.
0.8992,15,Hispanic,Yes,14,1
2.0369,15,White,No,.,.
2.0369,15,White,No,.,.
2.0369,15,White,No,.,.
1.5566,15,Black,No,.,.
1.3412,15,White,No,.,.
1.5566,15,Other,No,.,.
1.6208,15,Hispanic,No,.,.
1.1597,15,White,No,.,.
1.4413,16,Black,Yes,15,1
1.5351,16,White,Yes,14,4
2.8523,16,White,Yes,13,1
2.8523,16,White,No,.,.
2.6781,16,Black,No,.,.
1.4948,16,Black,Yes,16,2
1.5773,16,Hispanic,Yes,16,2
1.4948,16,Black,Yes,14,2
1.4948,16,Black,Yes,13,4
1.3975,16,White,Yes,13,2
1.3975,16,White,Yes,14,6
1.3975,16,White,Yes,15,1
1.3975,16,White,No,.,.
1.3975,16,White,Yes,14,2
1.471,16,White,No,.,.
1.471,16,White,No,.,.
0.4501,16,Other,No,.,.
1.2497,16,Hispanic,Yes,13,5
1.1843,16,Black,Yes,15,1
0.6503,16,Other,No,.,.
0.6503,16,Other,No,.,.
0.6503,16,Other,Yes,16,1
0.5183,16,Other,No,.,.
0.6503,16,Other,.,.,.
0.6503,16,Other,No,.,.
0.5183,16,Other,No,.,.
0.5183,16,Other,Yes,16,5
0.6503,16,.,No,.,.
0.6503,16,Other,Yes,15,1
2.0947,16,Hispanic,No,.,.
0.5183,16,Other,No,.,.
0.5183,16,Other,Yes,14,1
0.5183,16,Other,No,.,.
0.5183,16,.,.,.,.
0.5183,16,Other,Yes,16,6
0.9354,16,Hispanic,.,.,.
1.0547,16,Other,No,.,.
1.6561,16,White,No,.,.
1.6561,16,White,No,.,.
1.0547,16,Hispanic,No,.,.
0.9428,16,Other,Yes,16,1
1.26,16,White,No,.,.
1.26,16,White,No,.,.
1.26,16,White,No,.,.
1.26,16,White,No,.,.
1.26,16,White,No,.,.
0.9428,16,Hispanic,No,.,.
1.26,16,White,Yes,15,1
1.26,16,White,Yes,16,1
1.26,16,White,Yes,15,5
1.2674,16,White,No,.,.
1.0767,16,Hispanic,Yes,14,4
1.9759,16,White,Yes,15,2
1.9759,16,White,No,.,.
1.7976,16,Hispanic,Yes,13,1
1.2674,16,White,Yes,16,1
1.9759,16,White,No,.,.
2.099,16,Hispanic,Yes,14,1
0.0807,16,Hispanic,No,.,.
0.0887,16,White,No,.,.
0.0887,16,White,No,.,.
0.0887,16,White,No,.,.
0.0887,16,White,No,.,.
0.0887,16,White,No,.,.
0.0887,16,White,No,.,.
0.0342,16,Other,No,.,.
0.1119,16,White,Yes,16,3
0.1119,16,White,No,.,.
0.1119,16,White,Yes,14,3
0.1119,16,White,Yes,16,1
0.1119,16,White,No,.,.
0.1119,16,White,No,.,.
1.9265,16,Hispanic,No,.,.
1.1837,16,Black,No,.,.
1.4703,16,White,Yes,16,1
1.4703,16,White,No,.,.
1.4703,16,White,No,.,.
1.4703,16,White,Yes,16,1
1.4126,16,Black,Yes,15,3
1.4126,16,Black,Yes,11,6
0.4249,16,Other,Yes,15,2
1.6925,16,Other,No,.,.
1.5045,16,White,No,.,.
