Analysis weight,Current age,4-level race variable,Ever had sexual intercourse,At at first sex,Lifetime number of sexual partners
2.106,15,White,No,.,.
0.9605,15,Other,No,.,.
1.5141,15,White,No,.,.
1.5372,15,Hispanic,No,.,.
1.5299,15,Black,No,.,.
0.3147,15,Other,No,.,.
1.0722,15,Black,No,.,.
1.1271,15,White,Yes,14,1
0.8227,15,Hispanic,No,.,.
0.8227,15,Hispanic,No,.,.
1.5299,15,Other,No,.,.
1.6856,15,White,No,.,.
2.5656,15,Black,No,.,.
2.5656,15,Black,.,.,.
2.5656,15,Black,No,.,.
0.8419,15,Black,No,.,.
0.6714,15,Hispanic,No,.,.
1.0118,15,White,No,.,.
0.5393,15,.,No,.,.
1.3331,15,Other,No,.,.
0.7452,15,Other,No,.,.
1.3331,15,White,No,.,.
1.7112,15,White,Yes,14,1
2.4691,15,Black,No,.,.
2.7066,15,.,No,.,.
1.5343,15,Other,Yes,14,1
1.3409,15,White,No,.,.
0.5094,15,Other,No,.,.
1.4145,15,White,No,.,.
0.2221,15,Hispanic,No,.,.
1.3409,15,White,.,.,.
1.3409,15,White,No,.,.
1.4145,15,White,No,.,.
2.243,15,White,No,.,.
1.0155,15,Hispanic,Yes,14,.
1.297,15,Black,No,.,.
1.297,15,Black,No,.,.
1.297,15,Black,No,.,.
2.5203,15,White,No,.,.
2.1333,15,Black,No,.,.
2.1333,15,Black,No,.,.
0.7677,15,Hispanic,.,.,.
1.0518,15,White,No,.,.
0.6672,15,Other,No,.,.
0.7677,15,Hispanic,Yes,14,1
1.0518,15,White,No,.,.
0.6672,15,Other,No,.,.
0.7677,15,Hispanic,No,.,.
1.0149,15,White,No,.,.
1.3575,15,.,.,.,.
1.4961,15,White,No,.,.
1.3683,15,White,No,.,.
2.113,15,Black,No,.,.
1.3683,15,White,No,.,.
0.5388,15,Other,Yes,14,1
0.125,15,Other,Yes,12,1
4.6923,15,White,No,.,.
4.6719,15,Black,.,.,.
1.8686,15,White,No,.,.
1.4961,15,White,Yes,14,1
3.6546,15,Hispanic,Yes,14,1
3.6546,15,Hispanic,Yes,13,5
2.3258,15,Hispanic,No,.,.
2.3258,15,Hispanic,No,.,.
0.4288,15,White,No,.,.
0.4963,15,Other,No,.,.
0.2582,15,Hispanic,Yes,14,2
0.216,15,Other,No,.,.
0.2582,15,Hispanic,Yes,14,1
0.216,15,Other,No,.,.
0.4516,15,Other,Yes,15,1
1.8269,15,Other,No,.,.
0.5257,15,Black,No,.,.
2.1021,15,Hispanic,No,.,.
0.3246,15,Other,No,.,.
0.5334,15,Other,No,.,.
0.3881,15,Hispanic,No,.,.
0.143,15,Other,Yes,14,1
1.3355,15,White,No,.,.
0.635,15,Black,Yes,15,1
0.2519,15,Other,No,.,.
0.3388,15,Hispanic,No,.,.
0.2944,15,Other,No,.,.
0.397,15,White,No,.,.
0.4415,15,Black,No,.,.
0.3388,15,Hispanic,No,.,.
0.5334,15,White,No,.,.
0.5334,15,White,Yes,14,1
0.5334,15,White,No,.,.
0.3881,15,Hispanic,Yes,15,1
0.3388,15,Hispanic,No,.,.
0.3333,15,Black,Yes,14,2
0.9021,15,Hispanic,No,.,.
0.3388,15,Hispanic,No,.,.
0.3388,15,Hispanic,.,.,.
0.4415,15,Black,No,.,.
1.3598,15,Hispanic,No,.,.
0.5257,15,Black,No,.,.
0.635,15,Black,No,.,.
0.5526,15,White,No,.,.
1.5288,15,White,Yes,14,1
0.5257,15,Black,No,.,.
0.9617,15,White,No,.,.
0.9617,15,White,No,.,.
1.9203,15,White,No,.,.
0.9617,15,White,Yes,15,1
1.3052,15,Hispanic,No,.,.
2.674,15,Black,No,.,.
2.0519,15,Hispanic,No,.,.
2.6911,15,Hispanic,No,.,.
3.507,15,Black,No,.,.
2.6911,15,Hispanic,No,.,.
3.6868,15,White,No,.,.
1.9203,15,White,.,.,.
0.5082,15,Black,No,.,.
0.1924,15,Other,No,.,.
0.5342,15,White,No,.,.
3.6868,15,White,.,.,.
0.5082,15,Other,No,.,.
0.5082,15,Black,No,.,.
0.39,15,Hispanic,No,.,.
1.1967,15,Other,Yes,14,2
0.39,15,Hispanic,Yes,14,1
0.5342,15,White,No,.,.
1.0449,15,White,No,.,.
0.5342,15,White,No,.,.
0.7627,15,Hispanic,No,.,.
2.833,15,White,Yes,14,1
2.833,15,White,No,.,.
2.833,15,White,Yes,14,3
0.6534,15,Other,.,.,.
1.0449,15,White,No,.,.
0.7627,15,Hispanic,Yes,13,3
0.5082,15,Black,No,.,.
1.3242,15,Hispanic,No,.,.
1.3242,15,Hispanic,Yes,14,1
0.375,15,White,No,.,.
1.1083,15,Hispanic,No,.,.
1.1083,15,Hispanic,No,.,.
1.5234,15,White,Yes,15,.
1.5398,15,White,No,.,.
1.3175,15,White,Yes,13,2
2.652,15,White,No,.,.
1.5234,15,White,Yes,15,1
2.652,15,White,No,.,.
2.9721,15,White,No,.,.
1.573,15,White,Yes,14,1
1.1444,15,Hispanic,No,.,.
1.2258,15,Hispanic,No,.,.
0.3053,15,White,No,.,.
1.573,15,White,No,.,.
2.8272,15,Black,No,.,.
1.1444,15,Hispanic,No,.,.
0.3421,15,Black,Yes,15,3
1.0653,15,Other,No,.,.
2.1694,15,Hispanic,No,.,.
1.8686,15,Other,No,.,.
1.6794,15,White,No,.,.
1.2258,15,Hispanic,.,.,.
1.0653,15,Other,No,.,.
1.0653,15,Other,Yes,14,5
0.375,15,White,No,.,.
1.1239,15,Hispanic,No,.,.
4.6923,15,White,No,.,.
0.9768,15,Other,No,.,.
1.6645,15,Hispanic,No,.,.
0.3421,15,Black,No,.,.
1.6645,15,White,No,.,.
1.5398,15,White,No,.,.
1.2327,15,Hispanic,Yes,.,1
3.0681,15,White,Yes,13,1
1.2327,15,Hispanic,No,.,.
1.5443,15,Hispanic,No,.,.
1.6645,15,.,No,.,.
2.8511,15,White,No,.,.
1.5443,15,Hispanic,Yes,14,1
0.8377,15,Other,Yes,13,3
2.4861,15,Hispanic,.,.,.
2.2321,15,Hispanic,Yes,14,1
0.8377,15,Other,No,.,.
1.5443,15,Hispanic,Yes,14,2
3.0681,15,White,No,.,.
2.4861,15,Hispanic,Yes,15,1
0.8377,15,White,.,.,.
0.8377,15,White,No,.,.
2.4861,15,Hispanic,No,.,.
0.8377,15,White,No,.,.
0.8377,15,White,No,.,.
0.8377,15,White,No,.,.
0.5766,15,White,No,.,.
1.6388,15,White,No,.,.
1.6388,15,Black,Yes,14,1
1.2619,15,Black,Yes,12,2
1.3266,15,White,No,.,.
0.6091,15,White,No,.,.
2.6009,15,Black,No,.,.
0.6091,15,White,Yes,15,1
0.7714,15,Hispanic,No,.,.
0.7714,15,Hispanic,Yes,15,1
1.7268,15,Black,No,.,.
1.8929,15,White,No,.,.
1.152,15,Other,No,.,.
0.7876,15,White,No,.,.
1.152,15,Other,No,.,.
0.7876,15,White,No,.,.
0.6091,15,Black,No,.,.
0.6091,15,White,No,.,.
1.4883,15,Hispanic,Yes,15,1
2.0457,15,White,No,.,.
2.0457,15,White,Yes,15,1
2.0457,15,White,Yes,15,1
4.6829,15,White,No,.,.
2.0457,15,White,No,.,.
2.0457,15,White,No,.,.
4.6829,15,Other,No,.,.
0.8833,15,White,No,.,.
1.1598,15,White,Yes,15,1
0.5766,15,Hispanic,No,.,.
0.5766,15,.,No,.,.
0.5015,15,Hispanic,No,.,.
0.6091,15,White,No,.,.
0.5015,15,Hispanic,No,.,.
0.6871,15,White,No,.,.
0.6091,15,White,No,.,.
0.8438,15,Hispanic,Yes,11,2
0.6871,15,White,No,.,.
0.5015,15,Hispanic,No,.,.
0.4824,15,Other,No,.,.
0.6091,15,White,No,.,.
0.7926,15,White,Yes,15,1
0.6788,15,Other,No,.,.
1.5412,15,White,Yes,14,3
1.5412,15,White,No,.,.
1.5412,15,White,No,.,.
0.3256,15,Black,.,.,.
2.2478,15,White,Yes,14,1
2.2478,15,White,No,.,.
2.2478,15,White,Yes,14,1
2.2478,15,White,No,.,.
2.2478,15,White,No,.,.
0.5766,15,White,No,.,.
0.5766,15,White,No,.,.
1.9226,15,White,No,.,.
2.9205,15,White,No,.,.
2.9205,15,White,No,.,.
1.9226,15,White,No,.,.
1.1676,15,Black,No,.,.
0.6541,15,Black,Yes,15,5
0.7216,15,Hispanic,No,.,.
0.7216,15,Hispanic,Yes,14,1
0.7216,15,Hispanic,No,.,.
0.7216,15,Hispanic,Yes,14,1
0.7216,15,Hispanic,No,.,.
0.6091,15,.,Yes,11,1
0.4364,15,Other,No,.,.
0.5217,15,Hispanic,No,.,.
0.6944,15,White,No,.,.
0.6541,15,Black,No,.,.
0.3256,15,Black,.,.,.
0.6541,15,Black,No,.,.
1.3598,15,White,No,.,.
0.6345,15,Black,.,.,.
0.9893,15,Hispanic,No,.,.
0.667,15,White,No,.,.
0.9036,15,White,Yes,13,6
0.9036,15,White,No,.,.
0.9036,15,White,No,.,.
0.9036,15,White,No,.,.
1.0085,15,Hispanic,No,.,.
0.4898,15,Black,Yes,15,1
0.9036,15,White,No,.,.
0.657,15,Hispanic,No,.,.
0.9036,15,White,No,.,.
0.4898,15,Black,No,.,.
0.5766,15,White,No,.,.
0.5766,15,White,No,.,.
0.6091,15,Other,No,.,.
0.6091,15,White,.,.,.
1.6092,15,White,No,.,.
0.5766,15,White,No,.,.
1.6092,15,White,No,.,.
1.5307,15,Black,Yes,11,5
1.5307,15,Black,Yes,14,1
1.6092,15,White,No,.,.
1.6092,15,White,No,.,.
0.6345,15,Black,No,.,.
1.0085,15,Hispanic,No,.,.
1.8454,15,White,No,.,.
1.5003,15,Hispanic,No,.,.
1.1706,15,Other,No,.,.
1.3143,15,Other,No,.,.
0.6091,15,White,No,.,.
0.6091,15,White,Yes,11,2
0.6091,15,White,No,.,.
0.4898,15,Black,No,.,.
0.6091,15,White,No,.,.
0.6091,15,White,No,.,.
0.7511,15,.,No,.,.
0.5517,15,White,No,.,.
0.2946,15,White,No,.,.
1.0956,15,Hispanic,No,.,.
0.1858,15,Other,No,.,.
0.59,15,Hispanic,No,.,.
0.7689,15,Black,No,.,.
0.59,15,Hispanic,No,.,.
0.67,15,Black,Yes,15,1
0.67,15,Black,No,.,.
0.67,15,Black,No,.,.
0.3187,15,Hispanic,No,.,.
2.2861,15,White,No,.,.
0.4154,15,Black,No,.,.
1.0432,15,Hispanic,Yes,14,1
0.4154,15,Black,No,.,.
1.7075,15,Black,.,.,.
1.4339,15,White,No,.,.
3.1195,15,White,No,.,.
1.7951,15,White,Yes,15,1
1.0283,15,White,Yes,14,2
0.2946,15,White,No,.,.
1.0283,15,White,Yes,15,1
0.3592,15,White,.,.,.
0.3277,15,.,No,.,.
0.2186,15,Other,No,.,.
1.0956,15,Hispanic,Yes,15,1
4.156,15,White,.,.,.
0.3277,15,Black,Yes,14,1
4.156,15,White,.,.,.
4.156,15,White,.,.,.
4.156,15,White,.,.,.
2.2861,15,White,No,.,.
4.436,15,White,.,.,.
4.156,15,White,.,.,.
4.156,15,.,.,.,.
4.436,15,White,.,.,.
0.3277,15,Black,No,.,.
4.436,15,White,.,.,.
1.0452,15,Other,No,.,.
0.9042,15,Hispanic,No,.,.
1.4339,15,White,No,.,.
1.0262,15,Other,No,.,.
1.4339,15,White,No,.,.
1.1809,15,Hispanic,No,.,.
1.4339,15,White,No,.,.
0.7101,15,Hispanic,No,.,.
0.7101,15,Hispanic,No,.,.
0.7101,15,Hispanic,No,.,.
0.4154,15,Black,Yes,14,1
1.0262,15,Other,No,.,.
1.4339,15,White,Yes,15,1
1.3263,15,Other,No,.,.
0.7101,15,Hispanic,No,.,.
0.3187,15,Hispanic,No,.,.
0.4154,15,Black,No,.,.
1.4339,15,White,No,.,.
1.4339,15,.,No,.,.
0.7175,15,White,No,.,.
1.3081,15,Black,No,.,.
0.4369,15,Other,No,.,.
1.2131,15,White,No,.,.
0.3309,15,Black,No,.,.
0.8855,15,Hispanic,No,.,.
1.658,15,Other,No,.,.
0.3309,15,Black,No,.,.
0.8855,15,Hispanic,No,.,.
0.3627,15,White,No,.,.
1.4375,15,White,Yes,14,3
0.3627,15,White,Yes,11,3
0.8749,15,Other,No,.,.
1.0458,15,Hispanic,Yes,14,5
2.9736,15,White,No,.,.
1.3494,15,Black,No,.,.
2.1716,15,White,No,.,.
1.0761,15,Hispanic,Yes,14,1
2.1716,15,White,Yes,14,2
1.3494,15,.,No,.,.
0.2221,15,Hispanic,No,.,.
2.9736,15,White,No,.,.
1.2021,15,White,No,.,.
0.3309,15,Black,Yes,15,1
1.3524,15,Black,Yes,13,2
1.0248,15,Hispanic,No,.,.
1.4217,15,White,No,.,.
1.4217,15,White,No,.,.
0.9743,15,Hispanic,No,.,.
0.7175,15,White,No,.,.
1.3392,15,White,No,.,.
1.2217,15,Other,.,11,.
0.7175,15,White,No,.,.
0.9743,15,Hispanic,Yes,14,3
1.4086,15,White,No,.,.
0.6825,15,Black,No,.,.
1.285,15,Black,No,.,.
1.4086,15,White,Yes,14,1
0.7335,15,Hispanic,No,.,.
1.3524,15,Other,Yes,14,2
1.7746,15,White,Yes,15,1
1.3339,15,Hispanic,Yes,15,1
1.8274,15,White,No,.,.
1.8274,15,White,No,.,.
1.8274,15,White,No,.,.
0.2221,15,Hispanic,No,.,.
0.6079,15,Other,No,.,.
0.9582,15,White,No,.,.
2.8485,15,White,No,.,.
0.6102,15,Hispanic,.,.,.
0.5104,15,Other,No,.,.
1.8274,15,White,No,.,.
1.3946,15,White,No,.,.
1.3946,15,White,No,.,.
1.3946,15,White,No,.,.
0.8387,15,White,No,.,.
1.3946,15,White,No,.,.
0.5898,15,Black,No,.,.
0.5898,15,Black,No,.,.
0.4526,15,Hispanic,Yes,14,5
1.3946,15,White,No,.,.
3.849,15,Hispanic,Yes,15,1
0.4703,15,Black,No,.,.
0.8412,15,Other,No,.,.
0.3751,15,Hispanic,No,.,.
0.4703,15,Black,No,.,.
1.0056,15,Hispanic,No,.,.
0.5898,15,Black,No,.,.
1.3823,15,.,No,.,.
0.4703,15,Black,No,.,.
0.8412,15,Other,No,.,.
0.4703,15,Black,.,.,.
0.4703,15,Black,No,.,.
0.2221,15,Hispanic,Yes,14,3
1.261,15,Black,No,.,.
2.1392,15,Other,No,.,.
3.2079,15,Black,No,.,.
1.2234,15,White,No,.,.
1.0056,15,Hispanic,.,.,.
1.2234,15,White,No,.,.
1.2234,15,White,No,.,.
1.2234,15,White,Yes,15,1
0.7445,15,Other,No,.,.
1.2234,15,White,No,.,.
0.9605,15,Other,No,.,.
0.9605,15,Other,No,.,.
1.677,15,White,No,.,.
1.1271,15,White,No,.,.
1.1271,15,White,No,.,.
1.1271,15,White,No,.,.
1.1271,15,White,No,.,.
1.1271,15,White,No,.,.
1.1271,15,White,Yes,14,2
0.472,15,.,.,.,.
0.472,15,Black,No,.,.
0.6714,15,Hispanic,No,.,.
1.6856,15,White,Yes,13,2
0.4961,15,White,No,.,.
0.8419,15,Other,Yes,15,1
0.3147,15,Other,No,.,.
1.2263,15,Hispanic,No,.,.
2.5656,15,Black,No,.,.
0.472,15,Black,No,.,.
1.9304,15,White,No,.,.
2.5656,15,Black,No,.,.
1.2244,15,White,No,.,.
1.0118,15,White,No,.,.
0.7452,15,Other,No,.,.
1.3331,15,White,No,.,.
0.7452,15,Other,No,.,.
0.7452,15,Other,No,.,.
1.3331,15,White,No,.,.
1.3331,15,White,Yes,11,2
1.3331,15,White,No,.,.
0.7452,15,Other,No,.,.
1.2491,15,Hispanic,Yes,15,2
2.7066,15,White,Yes,12,3
0.3147,15,Other,No,.,.
1.117,15,Black,No,.,.
1.4594,15,Black,No,.,.
1.2611,15,White,Yes,14,3
0.7452,15,Other,No,.,.
0.9175,15,Hispanic,Yes,14,4
0.9787,15,Hispanic,No,.,.
1.4145,15,White,No,.,.
2.1249,15,Hispanic,Yes,14,1
0.2221,15,Hispanic,Yes,14,3
1.4145,15,White,No,.,.
2.1249,15,Hispanic,No,.,.
2.9207,15,White,No,.,.
1.4145,15,White,No,.,.
1.3409,15,White,No,.,.
1.3409,15,White,No,.,.
0.9787,15,Hispanic,Yes,11,3
0.9787,15,Hispanic,No,.,.
1.0325,15,Hispanic,Yes,15,1
1.3409,15,White,Yes,14,1
1.3409,15,White,No,.,.
1.4145,15,White,No,.,.
1.3409,15,White,No,.,.
1.4145,15,White,No,.,.
1.1518,15,White,No,.,.
1.1518,15,White,Yes,12,6
1.1518,15,White,No,.,.
1.1518,15,White,Yes,14,6
1.1518,15,White,Yes,15,1
1.297,15,Black,No,.,.
1.297,15,Black,Yes,15,6
1.297,15,Black,No,.,.
1.297,15,Black,Yes,15,2
1.297,15,Black,Yes,14,1
1.297,15,.,Yes,15,1
2.1333,15,Black,Yes,14,1
2.5203,15,White,No,.,.
1.0518,15,Other,No,.,.
1.0149,15,White,.,.,.
1.0149,15,White,Yes,15,1
1.0518,15,White,No,.,.
1.0518,15,White,No,.,.
1.0149,15,White,Yes,15,1
1.3683,15,White,No,.,.
1.0518,15,Other,No,.,.
0.7677,15,Hispanic,No,.,.
1.3683,15,White,Yes,14,2
0.3053,15,Other,No,.,.
1.0518,15,White,No,.,.
1.0518,15,White,.,.,.
0.6672,15,Other,Yes,15,1
1.0149,15,White,No,.,.
1.3575,15,White,No,.,.
1.3683,15,White,No,.,.
2.2214,15,White,No,.,.
1.3683,15,White,Yes,13,1
0.125,15,Other,No,.,.
0.125,15,Other,No,.,.
0.1875,15,Black,No,.,.
0.1875,15,Black,No,.,.
1.4961,15,White,Yes,15,1
3.849,15,Hispanic,Yes,13,5
0.9876,15,Hispanic,Yes,14,1
4.4994,15,Black,No,.,.
4.6746,15,Black,No,.,.
3.6546,15,Hispanic,No,.,.
3.6546,15,Hispanic,No,.,.
4.4994,15,Black,No,.,.
1.8686,15,White,No,.,.
1.4961,15,White,Yes,14,3
3.3747,15,Hispanic,No,.,.
3.1968,15,Other,No,.,.
2.9163,15,Black,Yes,14,3
0.4288,15,White,Yes,14,1
0.3053,15,White,No,.,.
2.3258,15,Hispanic,Yes,15,5
0.4963,15,White,No,.,.
0.4963,15,Black,No,.,.
1.8686,15,White,No,.,.
4.5378,15,White,No,.,.
1.3355,15,White,No,.,.
0.2582,15,Hispanic,.,.,.
0.2582,15,Hispanic,No,.,.
0.216,15,Other,No,.,.
0.2582,15,Hispanic,.,.,.
0.216,15,Other,No,.,.
0.3549,15,White,.,.,.
0.216,15,Other,No,.,.
0.216,15,Other,No,.,.
0.2582,15,Hispanic,Yes,15,1
0.216,15,Other,No,.,.
3.4773,15,White,Yes,15,1
0.8744,15,Hispanic,No,.,.
0.2582,15,Hispanic,No,.,.
1.0254,15,White,No,.,.
0.216,15,Other,No,.,.
1.0254,15,White,Yes,15,1
0.2582,15,Hispanic,No,.,.
3.4773,15,White,Yes,14,2
1.0254,15,White,No,.,.
2.1021,15,Hispanic,.,.,.
2.1021,15,Hispanic,No,.,.
0.2582,15,Hispanic,Yes,15,2
1.8686,15,Hispanic,No,.,.
2.1021,15,Hispanic,No,.,.
0.5334,15,White,No,.,.
0.3246,15,Other,No,.,.
0.3246,15,Other,No,.,.
0.3053,15,White,Yes,13,1
0.2898,15,Hispanic,No,.,.
0.2898,15,Hispanic,No,.,.
1.3355,15,White,No,.,.
0.2898,15,Hispanic,No,.,.
1.2018,15,White,Yes,14,3
0.397,15,White,No,.,.
0.635,15,Other,No,.,.
1.3355,15,White,Yes,15,1
0.4866,15,Black,Yes,14,2
0.5334,15,White,No,.,.
1.2359,15,White,No,.,.
0.635,15,Black,No,.,.
0.9021,15,Hispanic,No,.,.
0.635,15,Black,Yes,14,3
1.2359,15,White,No,.,.
0.397,15,White,No,.,.
0.5334,15,White,No,.,.
0.5334,15,White,No,.,.
0.5334,15,White,Yes,15,1
0.5334,15,White,No,.,.
0.4415,15,.,No,.,.
0.3881,15,Hispanic,No,.,.
0.5334,15,White,No,.,.
0.5257,15,Black,No,.,.
0.5334,15,White,No,.,.
1.3598,15,Hispanic,No,.,.
0.3388,15,Hispanic,No,.,.
0.3053,15,White,No,.,.
0.2221,15,Hispanic,No,.,.
0.2019,15,Black,No,.,.
0.1004,15,White,Yes,13,6
0.1369,15,Other,No,.,.
0.1004,15,White,No,.,.
0.1004,15,White,No,.,.
0.7291,15,Black,No,.,.
0.7291,15,Black,.,.,.
0.0868,15,Other,Yes,14,3
0.1369,15,White,No,.,.
0.1302,15,Black,No,.,.
0.0999,15,Hispanic,.,.,.
0.157,15,Black,Yes,14,2
0.1369,15,White,No,.,.
0.1369,15,White,.,.,.
0.7291,15,Black,No,.,.
0.1004,15,White,Yes,15,2
0.1004,15,White,No,.,.
0.1004,15,White,Yes,15,1
0.1004,15,White,No,.,.
0.1004,15,White,No,.,.
0.1004,15,White,No,.,.
0.0916,15,Black,Yes,15,1
0.1004,15,White,No,.,.
0.1004,15,White,Yes,15,1
0.073,15,Hispanic,No,.,.
0.0611,15,Other,No,.,.
0.1004,15,White,Yes,15,1
0.1004,15,White,No,.,.
0.1266,15,Hispanic,No,.,.
0.157,15,Black,No,.,.
0.1266,15,Hispanic,No,.,.
0.1266,15,Hispanic,No,.,.
0.1587,15,Black,Yes,15,1
0.1004,15,White,Yes,14,2
0.0442,15,Other,Yes,14,1
0.0984,15,Hispanic,.,.,.
0.1004,15,White,No,.,.
0.1004,15,White,No,.,.
0.0916,15,Black,No,.,.
0.8308,15,Black,No,.,.
0.1004,15,White,No,.,.
0.1004,15,White,No,.,.
0.1004,15,White,No,.,.
0.1369,15,White,No,.,.
0.1004,15,White,.,.,.
0.1004,15,White,No,.,.
0.1004,15,White,No,.,.
0.1004,15,White,.,.,.
0.0916,15,Black,No,.,.
0.1004,15,White,No,.,.
0.1004,15,White,Yes,15,1
0.1004,15,White,Yes,15,1
0.1004,15,White,Yes,14,2
0.1004,15,White,No,.,.
0.1004,15,White,No,.,.
0.1004,15,White,No,.,.
0.073,15,Hispanic,No,.,.
0.8308,15,Black,No,.,.
0.073,15,Hispanic,No,.,.
0.1004,15,White,No,.,.
0.1004,15,White,No,.,.
0.1004,15,White,No,.,.
0.0916,15,Black,Yes,15,1
0.073,15,Hispanic,No,.,.
0.1004,15,White,Yes,14,1
0.1004,15,White,Yes,15,1
0.1369,15,White,No,.,.
0.6626,15,Hispanic,No,.,.
0.1004,15,White,No,.,.
0.1004,15,White,Yes,15,1
0.073,15,Hispanic,Yes,13,6
0.1004,15,White,No,.,.
0.073,15,Hispanic,No,.,.
0.8308,15,Black,.,.,.
0.1266,15,.,No,.,.
0.157,15,Black,No,.,.
0.1211,15,Hispanic,No,.,.
0.0984,15,Hispanic,.,.,.
0.0984,15,Hispanic,No,.,.
0.1004,15,White,.,.,.
0.1004,15,White,No,.,.
0.073,15,Hispanic,Yes,15,1
0.0916,15,Black,No,.,.
0.1004,15,White,No,.,.
0.5543,15,Other,No,.,.
0.1519,15,Black,No,.,.
0.0916,15,Black,.,.,.
0.0999,15,Hispanic,Yes,14,1
0.1369,15,White,.,.,.
0.8308,15,Black,.,.,.
0.1369,15,White,No,.,.
0.1369,15,.,.,.,.
0.1266,15,Hispanic,No,.,.
0.1369,15,White,No,.,.
0.8308,15,Black,No,.,.
0.7291,15,Black,No,.,.
0.1266,15,Hispanic,No,.,.
0.0984,15,Hispanic,No,.,.
0.0984,15,Hispanic,Yes,15,1
0.1282,15,Black,No,.,.
3.2268,15,Other,No,.,.
3.849,15,Hispanic,No,.,.
0.073,15,Hispanic,Yes,14,3
0.7389,15,White,.,.,.
0.1004,15,White,No,.,.
0.7389,15,White,.,.,.
0.1004,15,White,No,.,.
0.1004,15,White,.,.,.
0.8308,15,Black,No,.,.
0.5393,15,Hispanic,.,.,.
0.7389,15,White,.,.,.
0.073,15,Hispanic,No,.,.
0.1004,15,White,.,.,.
0.7389,15,White,.,.,.
0.7389,15,White,.,.,.
0.3333,15,Black,No,.,.
0.0984,15,Hispanic,No,.,.
0.0984,15,Hispanic,No,.,.
1.131,15,Hispanic,.,.,.
1.131,15,Hispanic,.,.,.
1.5546,15,White,.,.,.
1.5546,15,White,.,.,.
1.5546,15,White,.,.,.
1.5546,15,White,.,.,.
0.8308,15,Black,Yes,13,3
0.7389,15,.,.,.,.
0.0984,15,Hispanic,No,.,.
0.7116,15,White,No,.,.
0.4331,15,Other,Yes,15,1
0.5177,15,Hispanic,Yes,14,4
0.7116,15,White,No,.,.
0.7116,15,White,No,.,.
0.8308,15,Black,No,.,.
0.7116,15,Other,No,.,.
0.7116,15,White,No,.,.
0.7116,15,White,Yes,14,1
0.7116,15,White,No,.,.
0.5177,15,Hispanic,No,.,.
0.1823,15,Hispanic,No,.,.
0.7116,15,White,No,.,.
0.1823,15,Hispanic,.,.,.
0.1406,15,White,Yes,11,6
0.6491,15,Black,Yes,12,3
0.1406,15,White,No,.,.
0.391,15,White,No,.,.
0.8308,15,Black,Yes,15,1
0.391,15,White,No,.,.
0.2376,15,Black,.,.,.
0.1337,15,Black,Yes,14,1
0.391,15,White,No,.,.
0.391,15,White,No,.,.
0.391,15,White,Yes,15,1
0.1406,15,White,Yes,15,1
0.248,15,Other,No,.,.
0.2376,15,Other,.,.,.
0.2854,15,Hispanic,No,.,.
0.7116,15,White,No,.,.
0.5177,15,Hispanic,No,.,.
0.2268,15,Hispanic,.,.,.
0.2328,15,White,No,.,.
0.7116,15,Other,No,.,.
0.1519,15,Black,No,.,.
0.7116,15,White,No,.,.
0.1823,15,Hispanic,.,.,.
0.2328,15,White,Yes,15,1
0.2328,15,White,Yes,15,1
0.2328,15,White,No,.,.
0.2328,15,White,No,.,.
0.1823,15,Hispanic,.,.,.
0.2328,15,White,No,.,.
0.2328,15,White,No,.,.
0.2124,15,Other,.,.,.
0.2328,15,White,No,.,.
0.1897,15,Other,.,.,.
0.09,15,Other,No,.,.
0.3719,15,Black,No,.,.
0.2854,15,Hispanic,No,.,.
0.8308,15,Black,.,.,.
0.1519,15,Black,No,.,.
0.1823,15,Hispanic,Yes,12,3
0.2328,15,White,No,.,.
0.1406,15,White,Yes,14,1
0.391,15,White,.,.,.
0.1406,15,White,.,.,.
0.2328,15,White,Yes,14,6
0.1519,15,Black,Yes,14,3
0.1519,15,Black,No,.,.
0.0506,15,Other,No,.,.
0.2124,15,Black,No,.,.
0.1823,15,Hispanic,.,.,.
0.8308,15,Black,No,.,.
0.1406,15,White,Yes,15,1
0.2376,15,Black,No,.,.
0.391,15,White,Yes,15,1
0.391,15,White,.,.,.
0.7116,15,White,No,.,.
0.7116,15,White,No,.,.
0.2854,15,Hispanic,No,.,.
0.1406,15,White,Yes,15,1
0.391,15,White,.,.,.
0.8308,15,Black,No,.,.
0.1406,15,White,No,.,.
0.391,15,White,No,.,.
0.3719,15,Black,Yes,14,2
0.2843,15,Black,No,.,.
0.2328,15,White,Yes,15,1
0.391,15,White,No,.,.
0.5177,15,Hispanic,No,.,.
0.7116,15,White,Yes,15,1
0.1025,15,Other,No,.,.
0.5177,15,Hispanic,No,.,.
0.7116,15,White,No,.,.
0.5177,15,Hispanic,No,.,.
0.5177,15,Hispanic,Yes,15,3
0.391,15,White,Yes,14,2
0.2376,15,Black,No,.,.
0.391,15,White,No,.,.
0.2328,15,White,No,.,.
0.1684,15,Black,No,.,.
0.1684,15,Other,Yes,14,2
0.1684,15,Other,No,.,.
0.1292,15,Hispanic,Yes,14,1
0.1684,15,Black,No,.,.
0.2328,15,White,No,.,.
0.1684,15,Black,Yes,13,1
0.2328,15,White,Yes,14,2
0.2328,15,White,.,.,.
0.2843,15,Black,.,.,.
0.2124,15,Other,No,.,.
0.2328,15,White,No,.,.
0.2328,15,White,No,.,.
0.1451,15,Black,No,.,.
0.2328,15,White,No,.,.
0.1451,15,Black,Yes,13,2
0.2843,15,Black,.,.,.
